0.999945;0.004541;-0.009399;
-0.006474;0.976104;-0.217204;
0.008188;0.217253;0.976081;
0.0;0.0;0.0;
0.037109;0.061554;0.060394;
0.086914;0.080414;0.092735;
0.125214;0.109283;0.143173;
0.16745;0.126953;0.207886;
0.189911;0.147156;0.260193;
0.210815;0.1707;0.30365;
0.227875;0.213074;0.326004;
0.239075;0.223602;0.341209;
0.244507;0.240662;0.347626;
0.251251;0.258209;0.34948;
0.248779;0.268066;0.339226;
0.25238;0.282898;0.328018;
0.269257;0.300751;0.30719;
0.278778;0.317505;0.280273;
0.270844;0.333862;0.238068;
0.243439;0.365509;0.175369;
0.219513;0.390945;0.119415;
0.191986;0.412125;0.039154;
0.167236;0.421585;-0.037842;
0.131683;0.433167;-0.143547;
0.087585;0.449783;-0.252258;
0.02951;0.466064;-0.372696;
-0.050629;0.48056;-0.510147;
-0.113373;0.493942;-0.662827;
-0.192688;0.492599;-0.820862;
-0.294098;0.50531;-1.012863;
-0.412537;0.518448;-1.226151;
-0.542053;0.529846;-1.44677;
-0.695343;0.542358;-1.68959;
-0.873291;0.553131;-1.970581;
-1.05658;0.573608;-2.265938;
-1.244904;0.580307;-2.583252;
-1.450592;0.584457;-2.966141;
-1.637268;0.578247;-3.307289;
-1.852081;0.580902;-3.710251;
-2.093201;0.578445;-4.155518;
-2.31427;0.565521;-4.562454;
-2.565826;0.55191;-5.035065;
-2.864014;0.537903;-5.574524;
-3.145294;0.519684;-6.070923;
-3.456879;0.504364;-6.636261;
-3.770447;0.493484;-7.222672;
-4.076019;0.480347;-7.756096;
-4.41391;0.476135;-8.365265;
-4.77063;0.471786;-9.010696;
-5.090942;0.447464;-9.60144;
-5.463715;0.451904;-10.267273;
-5.894348;0.459335;-10.998001;
-6.317596;0.469727;-11.687164;
-6.749817;0.489792;-12.402908;
-7.21283;0.524445;-13.146851;
-7.649139;0.566681;-13.850845;
-8.114075;0.620926;-14.581558;
-8.582428;0.688889;-15.314484;
-9.029083;0.745209;-15.993546;
-9.506073;0.835297;-16.700256;
-10.01944;0.927032;-17.44194;
-10.497375;1.016541;-18.126503;
-10.996368;1.106537;-18.843086;
-11.511292;1.212296;-19.586143;
-11.993805;1.31189;-20.260712;
-12.500336;1.42749;-20.97583;
-13.028503;1.550858;-21.713013;
-13.513763;1.672424;-22.382095;
-13.983704;1.788177;-23.03862;
-14.501648;1.925781;-23.749214;
-14.999756;2.057159;-24.400322;
-15.539429;2.206589;-25.092003;
-16.102295;2.366394;-25.797386;
-16.630798;2.51178;-26.434669;
-17.165802;2.669724;-27.093788;
-17.722473;2.843826;-27.778831;
-18.219177;3.005676;-28.395409;
-18.730469;3.182022;-29.007072;
-19.267578;3.366272;-29.638008;
-19.7547;3.538605;-30.212395;
-20.262695;3.721436;-30.793564;
-20.800873;3.921204;-31.381706;
-21.315643;4.106537;-31.927246;
-21.834747;4.303375;-32.474342;
-22.353394;4.506714;-33.019562;
-22.833618;4.693863;-33.518776;
-23.309296;4.879013;-34.030846;
-23.772156;5.077393;-34.519356;
-24.195038;5.269058;-34.967415;
-24.607758;5.476151;-35.382126;
-25.019714;5.668823;-35.78096;
-25.400909;5.852051;-36.142776;
-25.766144;6.045135;-36.480537;
-26.110138;6.218552;-36.793015;
-26.419464;6.380066;-37.073502;
-26.704895;6.529175;-37.342926;
-26.959778;6.675842;-37.585114;
-27.1922;6.808838;-37.802307;
-27.374969;6.923004;-38.002464;
-27.523987;7.027924;-38.175049;
-27.619812;7.11235;-38.318604;
-27.677063;7.177429;-38.442772;
-27.715149;7.239716;-38.547363;
-27.721619;7.283752;-38.626785;
-27.689606;7.312576;-38.696449;
-27.620392;7.334946;-38.75708;
-27.509491;7.336945;-38.805527;
-27.365082;7.3255;-38.850685;
-27.187897;7.308014;-38.889793;
-26.966339;7.260406;-38.910904;
-26.704834;7.20108;-38.933365;
-26.415771;7.137787;-38.958923;
-26.082703;7.044205;-38.959579;
-25.716797;6.943741;-38.958199;
-25.325012;6.844025;-38.945587;
-24.935944;6.728928;-38.921532;
-24.510864;6.608322;-38.911362;
