NEW GESTURE;
-0.278908;0.960282;0.008309;
-0.776535;-0.220432;-0.590256;
-0.564981;-0.17108;0.807173;
0.0;0.0;0.0;
-0.031647;-0.087341;0.219337;
-0.086365;-0.233624;0.479988;
-0.12085;-0.454597;0.776222;
-0.194305;-0.730076;1.135597;
-0.267761;-1.03487;1.466026;
-0.353973;-1.410858;1.804192;
-0.429108;-1.802303;2.12487;
-0.503265;-2.215942;2.427269;
-0.615326;-2.681835;2.725594;
-0.708801;-3.16193;2.983788;
-0.807587;-3.664894;3.227783;
-0.919922;-4.228516;3.423927;
-1.03299;-4.829079;3.596596;
-1.146149;-5.444054;3.727837;
-1.26355;-6.112679;3.7985;
-1.374481;-6.81694;3.805336;
-1.463898;-7.518227;3.742378;
-1.565216;-8.228172;3.617073;
-1.626465;-9.026505;3.446907;
-1.699615;-9.73539;3.226967;
-1.763947;-10.381882;2.944603;
-1.829865;-11.000061;2.627739;
-1.889313;-11.58744;2.28138;
-1.94635;-12.104843;1.857094;
-2.003754;-12.560875;1.409004;
-2.029572;-13.039612;0.923546;
-2.02652;-13.503784;0.33596;
-2.016693;-13.884865;-0.208443;
-1.996002;-14.252785;-0.802238;
-1.960205;-14.521034;-1.492363;
-1.895538;-14.787369;-2.169121;
-1.80426;-15.032822;-2.893074;
-1.71228;-15.195457;-3.625465;
-1.598846;-15.388565;-4.355827;
-1.486481;-15.482529;-5.088631;
-1.366364;-15.479347;-5.837791;
-1.250031;-15.44368;-6.551811;
-1.12796;-15.368629;-7.272858;
-1.024506;-15.196655;-8.024223;
-0.909271;-15.002495;-8.746841;
-0.799103;-14.79174;-9.466576;
-0.685699;-14.503708;-10.239113;
-0.585114;-14.272163;-10.945747;
-0.495636;-13.960312;-11.689674;
-0.416046;-13.557877;-12.498909;
-0.322601;-13.191353;-13.229469;
-0.224396;-12.769463;-14.007042;
-0.140045;-12.224113;-14.824303;
-0.02066;-11.767914;-15.586433;
0.100983;-11.130005;-16.370506;
0.254974;-10.356331;-17.170448;
0.398224;-9.627327;-17.868324;
0.550201;-8.761917;-18.614525;
0.701691;-7.862724;-19.273033;
0.844696;-6.834641;-19.928215;
0.978027;-5.758865;-20.5467;
1.117981;-4.675385;-21.05349;
1.210114;-3.506153;-21.514549;
1.276794;-2.303322;-21.89193;
1.328644;-1.177361;-22.114601;
1.34079;0.010635;-22.311211;
1.314545;1.237602;-22.400429;
1.279205;2.343952;-22.29084;
1.208771;3.467274;-22.139702;
1.116638;4.644794;-21.906715;
1.00412;5.645443;-21.460411;
0.862701;6.601768;-20.912209;
0.702515;7.537109;-20.292061;
0.518402;8.362206;-19.526375;
0.315552;9.120216;-18.657021;
0.109406;9.775146;-17.750862;
-0.14151;10.401489;-16.807053;
-0.371674;10.811741;-15.701668;
-0.642975;11.157272;-14.548805;
-0.878601;11.286682;-13.361961;
-1.124237;11.29496;-12.116737;
-1.412323;11.269836;-10.865547;
-1.680389;11.07476;-9.60714;
-1.962952;10.832832;-8.372719;
-2.246368;10.468346;-7.146507;
-2.60202;10.035809;-5.958397;
-2.899231;9.52282;-4.826881;
-3.193695;8.875813;-3.757103;
-3.547028;8.126366;-2.691399;
-3.82251;7.36544;-1.822853;
-4.106049;6.485283;-0.948769;
-4.337311;5.436893;-0.206337;
-4.562592;4.427017;0.418617;
-4.779877;3.365692;0.970589;
-4.997742;2.148144;1.401939;
NEW GESTURE;
-0.190208;0.981552;0.019405;
-0.791625;-0.141653;-0.594361;
-0.580647;-0.128414;0.803964;
0.0;0.0;0.0;
-0.110443;-0.207623;0.188004;
-0.236053;-0.415882;0.309921;
-0.35965;-0.70998;0.455414;
-0.508575;-1.089066;0.581131;
-0.660309;-1.512177;0.661209;
-0.81076;-1.972466;0.697433;
-0.960663;-2.522507;0.672638;
-1.096741;-3.14492;0.479568;
-1.250885;-3.770523;0.275665;
-1.372528;-4.444527;-0.082443;
-1.479858;-5.259193;-0.568939;
-1.604034;-6.014236;-1.174103;
-1.777863;-6.808708;-1.824432;
-1.910004;-7.73098;-2.623512;
-2.085724;-8.41745;-3.518311;
-2.318634;-8.901382;-4.529617;
-2.514008;-9.429222;-5.566711;
-2.65979;-9.79525;-6.679901;
-2.856537;-9.7733;-7.936325;
-2.877014;-9.82106;-9.208176;
-2.861511;-9.792801;-10.512375;
-2.75589;-9.451065;-11.914665;
-2.565308;-9.045753;-13.345734;
-2.322449;-8.464523;-14.767273;
-2.010345;-7.685226;-16.147308;
-1.666779;-6.709396;-17.495926;
-1.312103;-5.613495;-18.74295;
-0.894989;-4.326294;-19.942673;
-0.456177;-2.73864;-20.915817;
-0.058655;-1.140038;-21.76709;
0.304718;0.768417;-22.323334;
0.639191;2.642242;-22.623032;
0.909729;4.573025;-22.686508;
1.118103;6.410763;-22.242279;
1.17572;8.376495;-21.589493;
1.125488;10.115341;-20.677155;
0.956421;11.604744;-19.502884;
0.770447;12.907387;-18.054642;
0.577362;13.834671;-16.455597;
0.264191;14.898911;-14.956924;
0.084167;15.151485;-12.932953;
-0.099976;15.252548;-10.93895;
-0.37912;15.292572;-9.026405;
-0.582214;14.830547;-6.873352;
-0.832245;14.165951;-4.685684;
-1.185699;13.391682;-2.694565;
-1.517792;12.403473;-0.650375;
-1.887787;11.252296;1.158646;
-2.210205;9.910774;2.770142;
-2.532959;8.425781;4.279938;
-2.799347;6.758156;5.482956;
-3.057953;4.929039;6.427032;
-3.118134;3.003067;7.005814;
-3.216766;1.254662;7.414063;
-3.011841;-1.035465;7.528946;
-2.948639;-2.5634;7.326111;
NEW GESTURE;
-0.315271;0.948917;-0.012687;
-0.809621;-0.275918;-0.518057;
-0.495093;-0.153057;0.855252;
0.0;0.0;0.0;
0.064331;-0.313446;0.260941;
0.134064;-0.657272;0.53949;
0.193024;-1.074753;0.862183;
0.222351;-1.583321;1.182281;
0.28302;-2.161388;1.564407;
0.342957;-2.791107;1.90303;
0.381287;-3.485657;2.22702;
0.424438;-4.239182;2.538383;
0.46405;-5.066292;2.818474;
0.483612;-6.066818;3.084732;
0.493042;-7.022354;3.242447;
0.47934;-8.039009;3.354065;
0.410828;-9.237617;3.410751;
0.358276;-10.360847;3.346542;
0.307343;-11.55735;3.103104;
0.2547;-12.831207;2.841873;
0.2229;-14.0495;2.366638;
0.199585;-15.232712;1.730133;
0.167664;-16.428894;0.995148;
0.16391;-17.596344;0.087944;
0.150757;-18.53653;-1.007706;
0.144775;-19.392342;-2.264084;
0.206329;-20.283424;-3.647018;
0.271484;-20.995277;-5.20787;
0.347382;-21.532326;-6.895615;
0.469727;-22.202888;-8.652496;
0.566589;-22.517273;-10.512863;
0.667633;-22.578217;-12.475586;
0.821411;-22.682732;-14.384659;
0.956024;-22.454269;-16.387833;
1.125793;-21.863922;-18.393112;
1.314056;-21.195679;-20.355637;
1.511322;-20.408195;-22.2686;
1.705658;-19.274475;-24.142181;
1.911346;-17.999359;-25.857208;
2.132385;-16.603455;-27.464874;
2.341766;-14.822807;-28.952728;
2.536102;-12.957161;-30.17128;
2.696503;-10.857468;-31.240349;
2.841217;-8.702431;-32.090576;
2.914734;-6.523735;-32.678375;
2.959473;-4.361107;-32.985779;
2.929138;-2.22187;-33.121155;
2.906555;-0.179909;-32.900925;
2.850525;1.817642;-32.455811;
2.807434;3.645203;-31.859169;
2.738464;5.28244;-30.886383;
2.660522;6.811127;-29.787643;
2.583435;8.144836;-28.478882;
2.524567;9.226711;-26.957397;
2.464813;10.212193;-25.18499;
2.44104;10.801029;-23.46405;
2.397064;11.225079;-21.493027;
2.349976;11.436714;-19.496796;
2.246033;11.537254;-17.474335;
2.17572;11.315392;-15.389191;
2.083496;11.003372;-13.366745;
1.883179;10.568916;-11.433655;
1.747467;9.898624;-9.500107;
1.601471;9.130909;-7.667053;
1.368439;8.216557;-5.967453;
1.209839;7.151737;-4.387878;
1.055298;5.963478;-2.938019;
0.854401;4.689537;-1.628372;
0.694122;3.352745;-0.490738;
0.517181;1.994423;0.502472;
0.279114;0.602055;1.357346;
0.094116;-0.793106;2.049744;
-0.084961;-2.19331;2.622849;
-0.27182;-3.673775;3.030746;
-0.434845;-4.996307;3.211304;
-0.562408;-6.34922;3.300018;
-0.639771;-7.682808;3.170242;
-0.671051;-9.015366;2.934189;
-0.697144;-10.191002;2.587891;
-0.683014;-11.44413;2.174026;
NEW GESTURE;
-0.391997;0.919967;0.00008;
-0.780887;-0.332689;-0.528709;
-0.486368;-0.207315;0.848803;
0.0;0.0;0.0;
0.007507;-0.203953;0.375244;
0.036316;-0.455566;0.754395;
0.097534;-0.898937;1.158081;
0.16684;-1.381886;1.562134;
0.241516;-1.940258;1.951645;
0.331909;-2.62579;2.329102;
0.42984;-3.412121;2.719162;
0.527527;-4.248528;3.094528;
0.633331;-5.244164;3.443558;
0.729248;-6.295582;3.758881;
0.801819;-7.369442;4.033554;
0.893158;-8.582066;4.228745;
0.981018;-9.797115;4.355881;
1.052826;-11.183575;4.416962;
1.165253;-12.70245;4.37709;
1.228912;-14.050785;4.164597;
1.28302;-15.470097;3.90976;
1.301758;-16.860004;3.468605;
1.296387;-18.174625;2.897034;
1.265717;-19.566082;2.333038;
1.197571;-20.664066;1.45842;
1.138641;-21.846333;0.497498;
1.069427;-23.024151;-0.533234;
1.032959;-24.13921;-1.685303;
0.993958;-25.0667;-3.029083;
0.962982;-25.925686;-4.443939;
0.995056;-26.771931;-5.928696;
0.991547;-27.390888;-7.504608;
0.995789;-27.816677;-9.197525;
1.027039;-28.23859;-10.815338;
1.050812;-28.376659;-12.505959;
1.09021;-28.359127;-14.224777;
1.206818;-28.219616;-15.89093;
1.323853;-27.89423;-17.550385;
1.488068;-27.370571;-19.225571;
1.692627;-26.660259;-20.844711;
1.881195;-25.855999;-22.362625;
