NEW GESTURE,,
-7.896759,9.133987,26.881943
-7.961517,10.026287,26.93689
-7.998108,10.830559,26.985519
-7.947418,11.751461,27.041183
-7.879608,12.746738,27.092758
-7.740051,13.648285,27.121094
-7.548706,14.722206,27.149994
-7.244598,15.773476,27.191315
-6.972931,16.699242,27.236176
-6.60321,17.774704,27.322296
-6.130127,19.029331,27.436249
-5.79425,19.887016,27.517715
-5.338226,20.941807,27.625122
-4.788574,22.115921,27.760498
-4.329895,23.081554,27.891052
-3.753815,24.221264,28.051117
-3.163483,25.305725,28.23526
-2.540802,26.395573,28.450714
-1.947083,27.362864,28.65329
-1.351044,28.336464,28.866455
-0.679657,29.313728,29.106033
-0.075623,30.175766,29.338425
0.576752,31.02552,29.590164
1.196899,31.825829,29.855331
1.855804,32.617348,30.151871
2.561462,33.396217,30.478714
3.240295,34.096184,30.823303
3.960449,34.75782,31.186874
4.625458,35.33168,31.530014
5.347809,35.881355,31.911118
6.017944,36.344841,32.28302
6.80011,36.791832,32.71524
7.474579,37.145164,33.131439
8.17807,37.459221,33.552963
8.928589,37.704033,33.985825
9.63266,37.864662,34.436478
10.373718,38.002197,34.893646
11.116425,38.081482,35.364426
11.838562,38.043091,35.829834
12.470062,37.959145,36.22963
13.064423,37.830437,36.623184
13.670441,37.661896,37.029587
14.303925,37.401001,37.454269
14.895782,37.113396,37.850037
15.463593,36.78154,38.269104
16.012787,36.34375,38.664436
16.54483,35.87764,39.063736
17.051361,35.377228,39.445557
17.548004,34.823769,39.823471
18.030121,34.194794,40.208344
18.463043,33.580421,40.578644
18.914459,32.806313,40.995178
19.245514,32.139351,41.357651
19.613739,31.296768,41.768692
19.885101,30.546738,42.104843
20.099152,29.857216,42.403397
20.282745,29.082527,42.696793
20.456635,28.191391,43.018188
20.602875,27.28717,43.336777
20.70694,26.385891,43.629227
20.747833,25.493526,43.881622
20.783966,24.599836,44.162491
20.788422,23.660969,44.428436
20.747345,22.7131,44.676071
20.689178,21.815075,44.909973
20.591949,20.911552,45.132507
20.459259,19.9468,45.359222
20.28244,19.015839,45.580566
20.078888,18.049942,45.792694
19.878632,17.225063,45.964615
19.61142,16.266991,46.157135
19.349823,15.451885,46.318817
19.046783,14.575241,46.489166
18.687469,13.666374,46.658005
18.358124,12.899971,46.799973
17.980072,12.10672,46.945053
17.576202,11.345543,47.082703
17.126923,10.568142,47.210342
16.641937,9.874886,47.297729
16.144684,9.147896,47.374908
15.576385,8.447933,47.437561
15.013885,7.781376,47.489075
14.378326,7.124199,47.501808
13.688995,6.483608,47.485855
12.938934,5.83017,47.444534
12.173737,5.2472,47.379349
11.330383,4.670071,47.264511
10.396759,4.090954,47.112946
9.63382,3.641216,46.93399
8.767059,3.227974,46.72583
7.917023,2.845238,46.512787
7.010773,2.502216,46.243469
6.218353,2.260841,46.00705
5.342773,2.049458,45.724228
4.442749,1.894337,45.429565
3.545288,1.784256,45.097626
2.742798,1.717571,44.782181
1.854614,1.679932,44.402084
1.14212,1.711075,44.093735
0.366272,1.810574,43.745605
-0.349945,1.962498,43.41655
-1.033295,2.146996,43.084946
-1.689697,2.396492,42.771255
-2.330261,2.678024,42.471176
-2.918945,3.011814,42.184052
-3.456757,3.380512,41.912964
-3.974182,3.800468,41.66391
-4.465546,4.351906,41.390076
-4.819366,4.782784,41.194092
-5.199585,5.365303,40.981812
-5.515015,5.91954,40.81308
-5.836792,6.522415,40.646515
-6.093475,7.193901,40.51651
-6.30777,7.825684,40.401184
-6.485931,8.519878,40.306702
-6.620789,9.294319,40.247787
-6.694519,10.009827,40.218048
-6.76767,10.858803,40.194595
-6.764099,11.702183,40.230759
-6.762329,12.416267,40.26355
-6.679901,13.268768,40.33255
-6.556488,14.120018,40.419449
-6.415497,15.013054,40.534714
-6.214325,15.898026,40.684937
-5.986694,16.788719,40.875732
-5.727417,17.698948,41.09996
-5.439758,18.655407,41.352112
-5.131012,19.573395,41.643837
-4.786835,20.553772,41.977715
-4.454193,21.468533,42.320831
-4.09021,22.389938,42.703232
-3.711945,23.261478,43.091843
-3.350708,24.181412,43.490082
-2.899414,25.05769,43.940308
-2.464081,25.908899,44.40509
-1.968994,26.729607,44.926727
-1.486969,27.56002,45.49321
-0.98941,28.352455,46.055679
-0.496826,29.074081,46.628807
0.036224,29.815231,47.268951
0.589752,30.488258,47.908447
1.102631,31.081886,48.488663
1.640778,31.66424,49.108383
2.201263,32.196442,49.739426
2.82132,32.716156,50.419205
3.405243,33.158096,51.057114
3.971649,33.555557,51.688126
4.572418,33.901215,52.330521
5.176422,34.202057,53.010086
5.717072,34.439651,53.590485
6.301147,34.61068,54.181686
6.856018,34.73027,54.763321
7.435211,34.777786,55.344406
8.02597,34.78569,55.908783
8.617188,34.738037,56.490372
9.122498,34.677895,56.974533
9.647766,34.526192,57.459335
10.145935,34.337799,57.934616
10.674652,34.064087,58.399918
11.200439,33.766129,58.852539
11.686005,33.416908,59.276047
12.200958,33.013962,59.721283
12.6763,32.602188,60.115112
13.145538,32.128769,60.556686
13.57785,31.635788,60.954056
14.015228,31.086906,61.364273
14.408173,30.55575,61.762527
14.791595,29.948082,62.149872
15.114471,29.408594,62.490631
15.419098,28.836212,62.822327
15.681427,28.275002,63.129974
15.917877,27.701904,63.433792
16.136261,27.12574,63.734497
16.293793,26.593674,63.980774
16.416229,26.082577,64.207291
16.556061,25.484512,64.428223
16.676361,24.84634,64.676025
16.734467,24.243141,64.90509
16.809845,23.637974,65.085587
16.879547,22.987057,65.333481
16.904877,22.384655,65.536896
16.919281,21.803379,65.720734
16.92276,21.197128,65.911194
16.868683,20.604481,66.083557
16.830475,19.98658,66.223221
16.784454,19.341862,66.38588
16.664398,18.700745,66.516922
16.553497,18.030418,66.628876
16.43985,17.426979,66.725571
16.267975,16.819237,66.797928
16.116058,16.223873,66.855209
15.924286,15.551949,66.919052
15.691315,14.953518,66.955902
15.458954,14.35231,66.986694
15.1716,13.738327,66.998795
14.854156,13.171459,67.003311
14.520355,12.594391,66.987381
14.171234,12.021301,66.96106
13.742645,11.454212,66.909103
13.342865,10.918652,66.843155
12.873505,10.293674,66.757004
12.380829,9.730782,66.631439
11.791809,9.159672,66.475632
11.082275,8.588623,66.258636
10.167938,7.916977,65.973129
9.594116,7.563152,65.793549
8.377594,6.948605,65.414597
7.041656,6.45541,64.990326
6.357208,6.251789,64.762939
5.734772,6.141758,64.559296
5056,6.054543,64.343201
4.328186,6.033203,64.131088
3.640778,6.026493,63.925385
2.906128,6.103863,63.712921
2.273499,6.193928,63.515381
1.685638,6.308411,63.323364
1.020966,6.481934,63.097107
0.438934,6.654266,62.873184
-0.17691,6.894623,62.658813
-0.714813,7.162491,62.481049
-1.232056,7.486832,62.308746
-1.759247,7.858742,62.135864
-2.191895,8.227497,61.986862
-2.642853,8.650208,61.846115
-3.019958,9.063805,61.723907
-3.353271,9.538258,61.616043
-3.701996,10.066929,61.523773
-3.967743,10.581257,61.464951
-4.21167,11.114948,61.427933
-4.405365,11.735336,61.430481
-4.557526,12.34436,61.451355
-4.659973,12.99057,61.502609
-4.732452,13.580704,61.5728
-4.747284,14.276577,61.681396
-4.691925,15.110924,61.855865
-4.607727,15.796295,62.026886
-4.489868,16.44305,62.218048
-4.368866,17.160374,62.460754
-4.154297,17.92313,62.752853
-3.942505,18.670822,63.045059
-3.68573,19.345428,63.352783
-3.410797,20.047222,63.694977
-3.069946,20.859505,64.114059
-2.77243,21.523106,64.484589
-2.424652,22.24099,64.927628
-2.03894,22.996998,65.396133
-1.670929,23.667072,65.851669
-1.251648,24.386871,66.36676
-0.834198,25.06411,66.885391
-0.41037,25.742088,67.422333
0.049011,26.41468,67.982788
0.512482,27.074265,68.549408
0.977448,27.727974,69.138519
1.464813,28.392921,69.745346
1.942505,29.001053,70.33403
2.485168,29.707405,71.045868
2.944672,30.285408,71.633194
3.423065,30.868469,72.244049
3.928192,31.431847,72.871597
4.422546,31.952148,73.502625
4.89743,32.478317,74.123779
5.345062,32.976112,74.730362
5.795746,33.446396,75.330902
6.306213,33.958504,76.00972
6.67215,34.303787,76.505386
7.100861,34.660606,77.073532
7.576721,35.028526,77.719467
7.933563,35.258827,78.186325
8.291504,35.443329,78.646088
8.650421,35.589119,79.087524
8.989319,35.673676,79.517654
9.333099,35.709076,79.94664
9.64093,35.724937,80.361389
10.009033,35.671165,80.833115
10.299438,35.58567,81.194046
10.657349,35.431152,81.62674
10.909454,35.291756,81.966003
11.205963,35.112206,82.305618
11.509796,34.87326,82.621506
11.795502,34.622414,82.926437
12.086517,34.34095,83.199493
12.35788,34.020874,83.444031
12.647369,33.653732,83.693756
12.87558,33.298698,83.906677
13.114044,32.852081,84.127304
13.317657,32.373955,84.35675
13.49942,31.900223,84.563904
13.668488,31.371536,84.774048
13.7966,30.784286,85.00531
13.912689,30.273851,85.184464
14.012482,29.682281,85.3582
14.107208,29.014816,85.525238
14.179718,28.416315,85.668854
14.233978,27.772179,85.781769
14.282928,27.095531,85.879532
14.310089,26.356506,85.964157
14.296112,25.737215,86.025436
14.271759,24.950384,86.061646
14.221832,24.256397,86.094879
14.149933,23.570408,86.12291
14.049347,22.806538,86.130249
13.940582,22.138214,86.131378
13.765045,21.36742,86.112396
13.581879,20.582462,86.065186
13.406464,19.935928,86.010696
13.183197,19.288315,85.947617
12.940216,18.56852,85.852631
12.694672,17.931499,85.788422
12.438263,17.380882,85.720642
12.172577,16.846321,85.650238
11.839996,16.238171,85.568741
11.453461,15.623772,85.485229
11.00116,15.02887,85.376785
10.533783,14.429943,85.24585
9.986755,13.813519,85.115936
9.470551,13.192631,84.902573
8.965363,12.66264,84.729126
8.489105,12.207806,84.548157
7.942261,11.694084,84.329147
7.357239,11.248802,84.117645
6.779541,10.767811,83.909973
6.169647,10.326637,83.669525
5.488525,9.858715,83.418976
4.827728,9.515392,83.166397
4.243927,9.12962,82.859116
3.559906,8.795929,82.569473
2.908203,8.567719,82.287933
2.306976,8.343903,82.017532
1.682983,8.145809,81.758621
1.028198,8.018818,81.492096
0.363464,7.912449,81.232468
-0.223724,7.839348,81.014252
-0.846985,7.830231,80.79187
-1.558197,7.848335,80.540405
-2.168579,7.890835,80.316833
-2.82077,7.966255,80.073639
-3.388306,8.021091,79.83403
-3.994751,8.111076,79.608368
-4.653442,8.281124,79.350845
-5.129578,8.433228,79.182693
-5.618469,8.619572,79.020142
-6.077179,8.841866,78.878357
-6.550232,9.121239,78.770111
-6.983246,9.395077,78.675018
-7.425323,9.742142,78.595154
-7.78299,10.069763,78.55307
-8.162384,10.45528,78.515961
-8.503662,10.887074,78.531464
-8.775421,11.299503,78.603668
-9.045868,11.778141,78.688095
-9.264801,12.220089,78.801208
-9.448975,12.749828,78.989166
-9.63797,13.335182,79.177765
-9.731598,13.86758,79.407791
-9.846191,14.519684,79.723648
-9.935699,15.17482,80.036972
-9.987335,15.785049,80.37323
-9.982513,16.318356,80.702255
-10.00238,17.010952,81.091858
-9.986633,17.641533,81.482483
-9.95694,18.329681,81.920944
-9.94931,19.067024,82.354858
-9.942047,19.736351,82.768982
-9.904846,20.455162,83.22081
-9.904083,21.156418,83.60463
-9.907135,21.878319,84.015884
-9.865936,22.503811,84.369614
-9.848267,23.236881,84.73204
-9.805573,23.929779,85.090073
-9.726196,24.620749,85.442749
-9.622559,25.295235,85.801025
-9.486298,25.963043,86.163239
-9.334076,26.646721,86.546951
-9.240814,27.453997,86.933777
-9.101318,28.119125,87.295242
-8.972748,28.888882,87.669235
-8.762573,29.568369,88.027298
-8.534973,30.205429,88.358673
-8.330719,30.890915,88.687576
-8.057404,31.614052,89.039368
-7.819489,32.207336,89.336044
-7.527496,32.862907,89.683701
-7.262482,33.44371,89.98848
-6.974579,33.978836,90.290665
-6.689575,34.482109,90.596771
-6.413757,34.969269,90.867874
-6.118805,35.44165,91.143646
-5.828552,35.853371,91.390305
-5.560333,36.210396,91.593674
-5.318909,36.551895,91.79187
-5.040039,36.877464,91.982498
-4.748596,37.144569,92.159012
-4.43634,37.375732,92.325409
-4.148468,37.553719,92.470657
-3.840271,37.73497,92.605774
-3.504211,37.880112,92.752548
-3.221466,37.992203,92.86232
-2.90976,38.069183,92.974319
-2.633759,38.122169,93.073349
-2.360016,38.18261,93.182495
-2.073578,38.193314,93.316666
-1.806366,38.192329,93.44548
-1.555969,38.188812,93.572617
-1.307465,38.120827,93.709122
-1.08606,38.043091,93.845444
-0.878632,37.953773,93.945465
-0.643829,37.805031,94.042358
-0.504425,37.681152,94.129578
-0.331207,37.521721,94.201019
-0.180389,37.323341,94.246994
-0.047882,37.115189,94.29248
0.061523,36.893265,94.328369
0.162598,36.666275,94.362823
0.236511,36.420891,94.398743
0.295013,36.139877,94.419388
0.325897,35.866081,94.425873
0.317841,35.568405,94.413666
0.331696,35.249138,94.384842
0.334961,34.894981,94.315613
0.312683,34.589386,94.231094
0.30835,34.283897,94.121735
0.292175,33.983276,93.985809
0.220886,33.693214,93.846619
0.174011,33.396774,93.682892
0.118927,33.116295,93.507462
0.078491,32.863388,93.342468
0.009735,32.630257,93.155548
-0.101135,32.31736,92.876511
-0.25473,32.081673,92.606598
-0.388306,31.829185,92.322647
-0.521179,31.594185,92.021133
-0.694702,31.354782,91.622009
-0.838623,31.181618,91.237396
-0.985687,30.987535,90.794632
-1.164886,30.828012,90.327576
-1.332886,30.64138,89.777832
-1.546936,30.498032,89.111481
-1.7229,30.36886,88.469757
-1.926636,30.240625,87.626358
-2.130585,30.122049,86.633972
-2.303741,29.999178,85.719833
-2.438385,29.853775,84.66713
-2.646973,29.682045,83.023041
-2.72821,29.507233,81.634247
-2.792877,29.329979,80.05191
-2.877747,29.219604,78.304733
-2.802399,29.002518,75.670349
-2.656799,28.836475,73.687134
-2.447754,28.649155,71.660538
-2.219727,28.494644,69.460693
-1.894379,28.304415,67.129425
-1.536682,28.121675,64.717682
-1.114746,27.94577,62.042007
-0.70755,27.860453,59.524109
-0.183746,27.778498,56.794632
0.377563,27.749733,53.819458
0.838562,27.77685,51.094666
1.377075,27.773598,48.134842
1.973602,27.794029,44.887314
2.472015,27.804398,41.854431
2.97287,27.764742,38.689743
3.384308,27.744141,35.399033
3.67926,27.726006,32.109085
3.889862,27.693054,28.46196
3.957825,27.655777,25.501266
3.936249,27.623703,22.300644
3.764496,27.648119,19.270462
3.526764,27.68055,16.10379
3.15683,27.73819,12.500458
2.735291,27.831985,9.660278
2.293884,27.93261,7.155396
1.812012,27.962494,4.740982
1.157013,27.992296,1.983505
0.495148,27.978241,-0.163452
-0.140961,27.918884,-2.269455
-0.94809,27.866112,-4.481354
-1.693542,27.826324,-6.317581
-2.434631,27.735603,-8.083618
-3.199402,27.680305,-9.790253
-3.934937,27.697548,-11.276493
-4.705811,27.701935,-12.756813
-5.488403,27.721848,-14.236866
-6.123596,27.784576,-15.348133
-6.803253,27.814888,-16.471821
-7.437256,27.841745,-17.486656
-8.033783,27.882126,-18.419323
-8.765289,27.907524,-19.488079
NEW GESTURE,,
0.204883,0.934032,0.292585
-0.978767,0.197386,0.055259
-0.006139,-0.297695,0.954641
0.0,0.0,0.0
-0.01416,-0.045345,0.015076
-0.024933,-0.07832,0.029358
-0.036652,-0.110504,0.046768
-0.04657,-0.137207,0.068802
-0.065826,-0.170063,0.091949
-0.087341,-0.204441,0.107254
-0.11908,-0.238472,0.12793
-0.147156,-0.271355,0.133865
-0.227325,-0.293682,0.160583
-0.314911,-0.280735,0.208282
-0.380493,-0.257477,0.265656
-0.473999,-0.19257,0.345657
-0.57312,-0.104424,0.443008
-0.692749,0.011852,0.573898
-0.820526,0.128986,0.705307
-0.952301,0.266697,0.847473
-1.110443,0.438347,1.033798
-1.331421,0.672249,1.245926
-1.530792,0.909176,1.426895
-1.766174,1.204754,1.612518
-2.012787,1.54734,1.821899
-2.24231,1.933235,2.019501
-2.484436,2.374283,2.271088
-2.725037,2.812103,2.500763
-2.993744,3.36808,2.7715
-3.281342,4.019165,3.050827
-3.544678,4.656174,3.298859
-3.802734,5.362465,3.547272
-4.04541,6.087948,3.778885
-4.29895,6.927731,4.040741
-4.49704,7.661892,4.256775
-4.732697,8.592003,4.532547
-4.919434,9.393478,4.771469
-5.103363,10.335983,5.034973
-5.288513,11.338116,5.312561
-5.419586,12.276043,5.557549
-5.553406,13.352314,5.825989
-5.642639,14.358349,6.096115
-5.718994,15.436058,6.335587
-5.773041,16.555038,6.569778
-5.797089,17.961933,6.875076
-5.783722,18.889381,7.071945
-5.782623,20.011536,7.323807
-5.743683,21.116928,7.568939
-5.689728,22.312916,7.832703
-5.615784,23.540333,8.104721
-5.488251,24.776222,8.388947
-5.36322,25.909821,8.622147
-5.223419,27.138794,8.893051
-5.045929,28.412701,9.135193
-4.822357,29.589249,9.358932
-4.55777,30.838573,9.598114
-4.226379,32.22654,9.866516
-3.881927,33.460007,10.124222
-3.538605,34.602371,10.378326
-3.130035,35.824989,10.68869
-2.671753,36.997795,11.043671
-2.220337,38.053482,11.425629
-1.695984,39.088028,11.864532
-1.152985,40.059357,12.32486
-0.577148,40.919502,12.799576
0.046021,41.69384,13.295929
0.640625,42.401184,13.777328
1.381256,43.09523,14.343369
2.045868,43.64817,14.862778
2.699341,44.112114,15.385071
3.409271,44.560165,15.934418
4.193085,44.901573,16.539566
4.946259,45.184402,17.110504
5.825836,45.406441,17.782333
6.630005,45.506554,18.385666
7.342163,45.532791,18.926956
8.169739,45.515083,19.571182
9.062164,45.414749,20.236343
9.76416,45.276268,20.768661
10.560516,45.0728,21.34819
11.411194,44.737701,21.979141
12.143402,44.413368,22.526535
12.923492,43.998291,23.127533
13.68454,43.536293,23.713425
14.441315,43.032997,24.316788
15.197723,42.48259,24.903915
15.884064,41.903732,25.432831
16.572296,41.308723,25.998932
17.240692,40.673935,26.522369
17.96756,39.889221,27.096588
18.527069,39.257339,27.554352
19.128021,38.527664,28.04425
19.744415,37.722794,28.554321
20.246857,37.012398,29.001404
20.796906,36.217537,29.474823
21.328644,35.347351,29.953293
21.785919,34.533661,30.403732
22.182159,33.722931,30.78569
22.586639,32.793129,31.188034
22.969147,31.771553,31.607681
23.255096,30.885723,31.939163
23.501556,29.90394,32.270569
23.712555,28.848328,32.607742
23.876068,27.875427,32.904709
23.971222,26.785221,33.196289
24.043365,25.650539,33.482956
24.032135,24.530235,33.736664
23.955597,23.347321,33.985245
23.832306,22.204628,34.213432
23.627289,21.029556,34.442444
23.320343,19.88192,34.656357
22.971954,18.733276,34.891602
22.540497,17.601517,35.140656
22.015839,16.482128,35.386566
21.403473,15.386608,35.659363
20.775909,14.41901,35.885147
20.010712,13.397003,36.134216
19.22995,12.502411,36.358856
18.401459,11.696697,36.579208
17.493866,10.936417,36.796967
16.573822,10.273338,37.008698
15.545197,9.675266,37.250931
14.53537,9.221676,37.467941
13.513336,8.789482,37.678223
12.506012,8.511391,37.894531
11.409912,8.301167,38.133896
10.399384,8.210159,38.368576
9.355499,8.202709,38.613907
8.393005,8.299381,38.848694
7.467621,8.494392,39.077881
6.562134,8.76104,39.316864
5.70166,9.144676,39.537933
4.888184,9.565643,39.766312
4.101898,10.057407,39.994987
3.354034,10.629086,40.218658
2.751556,11.207474,40.416534
2.160156,11.878899,40.635422
1.64035,12.589249,40.869095
1.200836,13.407696,41.094055
0.841461,14.191029,41.315628
0.504059,15.023117,41.562607
0.261932,15.925995,41.800766
0.059387,16.859406,42.057251
-0.087097,17.834381,42.317459
-0.152252,18.892403,42.587997
-0.187744,19.786854,42.825623
-0.138306,20.793671,43.099106
-0.023651,21.902706,43.415794
0.117279,22.803047,43.695709
0.352051,23.835869,44.03891
0.647705,24.903645,44.428802
0.96579,25.859871,44.816757
1.352112,26.862587,45.256424
1.712769,27.803745,45.699356
2.18811,28.747738,46.233871
2.628052,29.633846,46.764328
3.079956,30.41172,47.287598
3.537994,31.101646,47.808815
4.055817,31.878819,48.404282
4.605133,32.535194,49.061623
5.087433,33.120705,49.637955
5.546295,33.570938,50.190918
6.029083,33.999245,50.792313
6.487122,34.317146,51.326019
6.951691,34.601654,51.849174
7.412506,34.816216,52.355316
7.939819,35.002457,52.924728
8.429016,35.124229,53.409401
8.933502,35.189392,53.916306
9.433655,35.221939,54.381134
9.938416,35.204597,54.83252
10.473297,35.100441,55.250992
10.922089,34.995049,55.594666
11.443146,34.850838,55.951935
11.993073,34.624947,56.345871
12.450836,34.422821,56.649536
12.980011,34.131538,56.969299
13.448944,33.814575,57.254089
13.918854,33.441978,57.535522
14.425934,33.004951,57.845184
14.85672,32.549301,58.106277
15.236298,32.122864,58.345367
15.657318,31.582382,58.62381
16.082367,31.038799,58.90155
16.361908,30.564896,59.126755
16.692535,29.997162,59.395996
16.96994,29.400219,59.666702
17.19754,28.805748,59.925659
17.400482,28.192345,60.201279
17.558258,27.569298,60.482666
17.688934,26.893379,60.782501
17.755096,26.299599,61.05246
17.794342,25.597572,61.384338
17.796295,24.995522,61.678833
17.732574,24.302391,62.00238
17.650421,23.745277,62.262222
17.543182,23.193039,62.524109
17.352753,22.521965,62.845245
17.148895,21.967617,63.123627
16.879669,21.327827,63.443222
16.580841,20.759583,63.730331
16.25058,20.198811,64.003525
15.862518,19.638779,64.295822
15.354828,19.044376,64.612335
14.862762,18.562153,64.87114
14.387177,18.122345,65.117493
13.878387,17.735401,65.342255
13.336578,17.375511,65.54541
12.737213,17.036701,65.747009
12.067993,16.696732,65.964218
11.498657,16.456104,66.124588
10.898895,16.228653,66.312912
10.266846,16.099918,66.490982
9.665497,15.989082,66.658966
8.984894,15.950825,66.870361
8.435333,15.957478,67.03804
7.776764,16.025978,67.25325
7.188965,16.100304,67.446121
6.619934,16229,67.607666
6.014313,16.376225,67.752258
5.511536,16.544586,67.880768
4.98642,16.764931,68.005753
4.413788,17.035286,68.126816
4.004974,17.284252,68.240738
3.550629,17.652477,68.381165
3.122559,18.020039,68.527084
2.756073,18.396729,68.666656
2.334625,18.860214,68.814133
2.013275,19.273186,68.932129
1.738647,19.701328,69.068115
1.461792,20.200603,69.193619
1.217865,20.70401,69.316116
0.99826,21.212578,69.438583
0.810516,21.765877,69.572113
0.629395,22.322433,69.718918
0.467194,22.919323,69.877167
0.302734,23.500328,70.037262
0.147736,24.155106,70.23558
0.008575,24.750198,70.400253
-0.162262,25.404694,70.588943
-0.29187,25.980175,70.744247
-0.421082,26.539219,70.877762
-0.581451,27.133015,71.018204
-0.711395,27.744976,71.131668
-0.844025,28.327896,71.22963
-0.994568,28.943027,71.340042
-1.119812,29.561199,71.42627
-1.229828,30.145336,71.490036
-1.34494,30.729702,71.54393
-1.453674,31.273891,71.561844
-1.559113,31.824852,71.558517
-1.675507,32.361137,71.515228
-1.768311,32.829575,71.426361
-1.883362,33.345619,71.281021
-2.021027,33.754448,71.14119
-2.147156,34.193855,70.95282
-2.244507,34.586197,70.705811
-2.364655,34.920609,70.488586
-2.450104,35.242859,70.213211
-2.530914,35.567665,69.908371
-2.590332,35.853897,69.602066
-2.649719,36.143135,69.284103
-2.691406,36.397545,68.905991
-2.707153,36.622322,68.561752
-2.708588,36.843048,68.168015
-2.695404,37.038551,67.808701
-2.656738,37.234367,67.431427
-2.584717,37.436722,67.002991
-2.503662,37.574432,66.669281
-2.381866,37.731514,66.276733
-2.274841,37.909248,65.90863
-2.154205,38.060982,65.528824
-1.967865,38.192101,65.134888
-1.725983,38.320671,64.66568
-1.543274,38.443642,64.309052
-1.301117,38.574867,63.943695
-1.055389,38.693954,63.592789
