User_ID;Group;TryCount;AmountRightGestures;TimeNeeded;Activ_Gesture_ID;Likeliehood_CP_Gesture_ID_1;Likeliehood_MC_Gesture_ID_1;Alignment_Gesture_ID_1;Likeliehood_CP_Gesture_ID_2;Likeliehood_MC_Gesture_ID_2;Alignment_Gesture_ID_2;Likeliehood_CP_Gesture_ID_3;Likeliehood_MC_Gesture_ID_3;Alignment_Gesture_ID_3;Likeliehood_CP_Gesture_ID_4;Likeliehood_MC_Gesture_ID_4;Alignment_Gesture_ID_4;Likeliehood_CP_Gesture_ID_5;Likeliehood_MC_Gesture_ID_5;Alignment_Gesture_ID_5;Likeliehood_CP_Gesture_ID_6;Likeliehood_MC_Gesture_ID_6;Alignment_Gesture_ID_6
6.0;MC;1.0;1.0;4.725289;1.0;0.689035;0.999999;0.995363;0.689847;0.0;0.0;-0.010994;0.0;0.0;-0.017699;0.0;0.0;0.699102;0.0;0.0;0.344999;0.0;0.0;
6.0;MC;2.0;2.0;3.440566;1.0;0.525949;1.000007;0.995385;0.567299;0.0;0.0;0.149927;0.0;0.0;-0.054096;0.0;0.0;0.54511;0.0;0.0;0.262803;0.0;0.0;
6.0;MC;3.0;3.0;3.228687;1.0;0.875206;1.0;0.994579;0.862257;0.0;0.0;-0.092696;0.0;0.0;-0.019903;0.0;0.0;0.854532;0.0;0.0;0.436929;0.0;0.0;
6.0;MC;1.0;0.0;2.279065;2.0;0.090408;1.000001;0.506358;0.019681;0.0;0.0;-0.531628;0.0;0.0;0.180539;0.0;0.0;-0.025197;0.0;0.0;0.341599;0.0;0.0;
6.0;MC;2.0;0.0;0.860323;2.0;-0.119594;0.0;0.0;-0.124981;0.0;0.0;-0.13566;0.0;0.0;0.08285;0.0;0.0;-0.132736;0.999991;0.00227;-0.236837;0.0;0.0;
6.0;MC;3.0;0.0;0.748581;2.0;-0.170987;0.0;0.0;-0.088338;0.000944;0.000223;-0.438986;0.0;0.0;0.133708;0.0;0.0;-0.0782;0.999056;0.12395;-0.227046;0.0;0.0;
6.0;MC;4.0;0.0;0.938371;2.0;-0.155642;0.0;0.0;-0.078965;0.0;0.0;0.160389;0.0;0.0;-0.078111;0.0;0.0;-0.082122;0.0;0.0;-0.551721;1.000004;0.044677;
6.0;MC;5.0;0.0;1.719956;2.0;0.178588;0.0;0.0;0.095009;0.0;0.0;-0.523006;0.0;0.0;0.131941;0.0;0.0;0.066412;1.0;0.167712;0.433906;0.0;0.0;
6.0;MC;6.0;0.0;3.39629;2.0;0.857051;0.0;0.0;0.885598;0.0;0.0;-0.343397;0.0;0.0;-0.023051;0.0;0.0;0.793184;1.000001;0.031357;0.269148;0.0;0.0;
6.0;MC;1.0;0.0;3.474161;3.0;-0.360336;0.999999;0.103128;-0.434413;0.0;0.0;-0.010942;0.0;0.0;-0.030849;0.0;0.0;-0.26282;0.0;0.0;-0.323043;0.0;0.0;
6.0;MC;2.0;0.0;2.591803;3.0;-0.424342;1.0;0.197482;-0.442584;0.0;0.0;0.197336;0.0;0.0;-0.237984;0.0;0.0;-0.239969;0.0;0.0;-0.228788;0.0;0.0;
6.0;MC;3.0;0.0;1.574707;3.0;0.498967;0.0;0.0;0.458127;0.0;0.0;0.10804;0.0;0.0;0.021223;1.000001;0.200727;0.387732;0.0;0.0;0.524192;0.0;0.0;
6.0;MC;4.0;0.0;3.149932;3.0;0.185865;0.0;0.0;0.223432;1.000002;0.911048;0.205003;0.0;0.0;-0.11021;0.0;0.0;0.145396;0.0;0.0;0.099;0.0;0.0;
6.0;MC;5.0;0.0;1.172796;3.0;-0.467112;1.000001;0.216055;-0.385934;0.0;0.0;-0.164372;0.0;0.0;-0.073211;0.0;0.0;-0.278866;0.0;0.0;-0.62031;0.0;0.0;
6.0;MC;6.0;0.0;1.307119;3.0;0.600403;0.0;0.0;0.523952;0.0;0.0;0.063231;0.0;0.0;0.074502;1.0;0.249432;0.430263;0.0;0.0;0.647453;0.0;0.0;
6.0;MC;1.0;0.0;8.46699;4.0;0.233935;0.0;0.0;0.19272;0.0;0.0;0.355026;0.0;0.0;-0.002716;0.0;0.0;0.082947;1.0;0.040598;0.285672;0.0;0.0;
6.0;MC;2.0;1.0;6.456038;4.0;0.061725;0.0;0.0;0.098755;0.0;0.0;-0.171988;0.0;0.0;0.797304;1.000001;0.997062;0.232344;0.0;0.0;0.194657;0.0;0.0;
