User_ID;Group;TryCount;AmountRightGestures;TimeNeeded;Activ_Gesture_ID;Likeliehood_CP_Gesture_ID_1;Likeliehood_MC_Gesture_ID_1;Alignment_Gesture_ID_1;Likeliehood_CP_Gesture_ID_2;Likeliehood_MC_Gesture_ID_2;Alignment_Gesture_ID_2;Likeliehood_CP_Gesture_ID_3;Likeliehood_MC_Gesture_ID_3;Alignment_Gesture_ID_3;Likeliehood_CP_Gesture_ID_4;Likeliehood_MC_Gesture_ID_4;Alignment_Gesture_ID_4;Likeliehood_CP_Gesture_ID_5;Likeliehood_MC_Gesture_ID_5;Alignment_Gesture_ID_5;Likeliehood_CP_Gesture_ID_6;Likeliehood_MC_Gesture_ID_6;Alignment_Gesture_ID_6
15.0;CP;1.0;1.0;1.866845;1.0;0.973653;1.000002;0.9944;0.924726;0.0;0.0;-0.303959;0.0;0.0;0.012495;0.0;0.0;0.936729;0.0;0.0;0.464036;0.0;0.0;
15.0;CP;2.0;2.0;1.586624;1.0;0.981091;1.0;0.992706;0.939637;0.0;0.0;-0.314752;0.0;0.0;0.005464;0.0;0.0;0.940537;0.0;0.0;0.468448;0.0;0.0;
15.0;CP;3.0;3.0;1.41917;1.0;0.986445;0.999991;0.981824;0.930136;0.0;0.0;-0.313901;0.0;0.0;0.000881;0.0;0.0;0.925305;0.0;0.0;0.500577;0.0;0.0;
15.0;CP;1.0;1.0;1.776483;2.0;0.845941;0.0;0.0;0.910453;0.0;0.0;-0.16313;0.0;0.0;0.118422;0.0;0.0;0.873093;0.999999;0.969921;0.31223;0.0;0.0;
15.0;CP;2.0;2.0;1.788472;2.0;0.82636;0.0;0.0;0.898465;0.0;0.0;-0.162573;0.0;0.0;0.116114;0.0;0.0;0.868379;0.999991;0.491954;0.279515;0.0;0.0;
15.0;CP;3.0;3.0;1.607878;2.0;0.843302;0.0;0.0;0.911568;0.0;0.0;-0.210324;0.0;0.0;0.111821;0.0;0.0;0.876456;1.0;0.941411;0.273817;0.0;0.0;
15.0;CP;1.0;1.0;4.37621;3.0;-0.414814;0.999991;0.998321;-0.422171;0.0;0.0;0.836157;0.0;0.0;-0.10637;0.0;0.0;-0.404151;0.0;0.0;0.00837;0.0;0.0;
15.0;CP;2.0;2.0;4.669774;3.0;-0.403692;0.999991;0.051401;-0.45204;0.0;0.0;0.897108;0.0;0.0;-0.092246;0.0;0.0;-0.437995;0.0;0.0;0.101394;0.0;0.0;
15.0;CP;3.0;3.0;4.468245;3.0;-0.410063;0.999991;0.005184;-0.455052;0.0;0.0;0.834682;0.0;0.0;-0.065413;0.0;0.0;-0.461316;0.0;0.0;0.142557;0.0;0.0;
15.0;CP;1.0;1.0;4.59942;4.0;-0.025655;0.0;0.0;0.027177;0.0;0.0;-0.07506;0.0;0.0;0.89285;1.0;0.003498;0.075137;0.0;0.0;0.314388;0.0;0.0;
15.0;CP;2.0;2.0;4.264572;4.0;-0.004044;0.0;0.0;0.044414;0.0;0.0;-0.069335;0.0;0.0;0.901899;0.999999;0.019435;0.103215;0.0;0.0;0.330509;0.0;0.0;
15.0;CP;3.0;3.0;4.322654;4.0;0.119759;0.0;0.0;0.132444;0.0;0.0;-0.163748;0.0;0.0;0.81652;0.999999;0.552268;0.234871;0.0;0.0;0.437284;0.0;0.0;
15.0;CP;1.0;1.0;2.099311;5.0;0.841714;0.0;0.0;0.759552;0.0;0.0;-0.31957;0.0;0.0;0.093244;0.0;0.0;0.892298;1.000003;0.965341;0.484092;0.0;0.0;
15.0;CP;2.0;2.0;2.143541;5.0;0.851395;0.0;0.0;0.771706;0.0;0.0;-0.295136;0.0;0.0;0.073614;0.0;0.0;0.906782;0.999991;0.99209;0.460373;0.0;0.0;
15.0;CP;3.0;3.0;2.112732;5.0;0.868331;0.0;0.0;0.775402;0.0;0.0;-0.370518;0.0;0.0;-0.006183;0.0;0.0;0.888337;0.999991;0.453649;0.472641;0.0;0.0;
15.0;CP;1.0;1.0;5.562714;6.0;0.585249;0.0;0.0;0.456499;0.0;0.0;0.030014;0.0;0.0;0.222459;0.0;0.0;0.452527;0.0;0.0;0.932669;0.999991;0.000046;
15.0;CP;2.0;2.0;5.464315;6.0;0.584775;0.0;0.0;0.46229;0.0;0.0;-0.011995;0.0;0.0;0.216594;0.0;0.0;0.449981;0.0;0.0;0.951649;0.999991;0.145412;
15.0;CP;3.0;3.0;5.138254;6.0;0.606729;0.0;0.0;0.488507;0.0;0.0;0.08198;0.0;0.0;0.188501;0.0;0.0;0.451005;0.0;0.0;0.870676;0.999991;0.022358;
