User_ID;Group;TryCount;AmountRightGestures;TimeNeeded;Activ_Gesture_ID;Likeliehood_CP_Gesture_ID_1;Likeliehood_MC_Gesture_ID_1;Alignment_Gesture_ID_1;Likeliehood_CP_Gesture_ID_2;Likeliehood_MC_Gesture_ID_2;Alignment_Gesture_ID_2;Likeliehood_CP_Gesture_ID_3;Likeliehood_MC_Gesture_ID_3;Alignment_Gesture_ID_3;Likeliehood_CP_Gesture_ID_4;Likeliehood_MC_Gesture_ID_4;Alignment_Gesture_ID_4;Likeliehood_CP_Gesture_ID_5;Likeliehood_MC_Gesture_ID_5;Alignment_Gesture_ID_5;Likeliehood_CP_Gesture_ID_6;Likeliehood_MC_Gesture_ID_6;Alignment_Gesture_ID_6
12.0;MC;1.0;1.0;1.45083;1.0;0.894414;0.999998;0.990793;0.867776;0.0;0.0;-0.220676;0.0;0.0;-0.020007;0.0;0.0;0.871698;0.0;0.0;0.391289;0.0;0.0;
12.0;MC;2.0;1.0;0.05162;1.0;0.0;0.202279;0.013627;0.0;0.22573;0.016099;0.0;0.110092;0.00412;0.0;0.177276;0.009134;0.0;0.220552;0.012396;0.0;0.064072;0.001076;
12.0;MC;3.0;1.0;1.318282;1.0;0.642558;0.0;0.0;0.522245;0.0;0.0;-0.470427;0.0;0.0;0.066977;0.0;0.0;0.502609;0.999999;0.149686;0.562806;0.0;0.0;
12.0;MC;4.0;1.0;1.362221;1.0;0.407031;0.0;0.0;0.308958;0.0;0.0;-0.447448;0.0;0.0;0.066511;0.0;0.0;0.290811;0.999991;0.246409;0.525912;0.0;0.0;
12.0;MC;5.0;1.0;0.994207;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.000002;0.235939;0.0;0.0;0.0;
12.0;MC;6.0;1.0;2.695426;1.0;0.888938;0.0;0.0;0.883123;0.0;0.0;-0.117265;0.0;0.0;0.003256;0.0;0.0;0.854698;1.0;0.017827;0.48145;0.0;0.0;
12.0;MC;1.0;0.0;2.621274;2.0;0.800235;0.0;0.0;0.865304;0.0;0.0;-0.165131;0.0;0.0;0.103794;0.0;0.0;0.845535;1.0;0.003671;0.277378;0.0;0.0;
12.0;MC;2.0;0.0;1.530744;2.0;0.132968;0.0;0.0;0.08214;0.0;0.0;-0.536104;0.0;0.0;0.19709;0.0;0.0;0.042048;1.0;0.225514;0.388656;0.0;0.0;
12.0;MC;3.0;0.0;1.261768;2.0;0.198264;0.0;0.0;0.168133;0.0;0.0;-0.662508;0.0;0.0;0.203056;0.0;0.0;0.127037;0.999999;0.190689;0.2701;0.0;0.0;
12.0;MC;4.0;0.0;2.613731;2.0;0.133089;0.0;0.0;0.07258;0.0;0.0;-0.518254;0.0;0.0;0.193067;0.0;0.0;0.025896;1.0;0.226925;0.401884;0.0;0.0;
12.0;MC;5.0;1.0;4.699037;2.0;0.043671;0.0;0.0;0.150733;0.999996;0.994765;0.300235;0.0;0.0;-0.013153;0.0;0.0;0.149191;0.0;0.0;-0.050783;0.0;0.0;
12.0;MC;6.0;1.0;2.100254;2.0;0.228766;0.0;0.0;0.233452;0.0;0.0;-0.394959;0.0;0.0;0.332076;0.0;0.0;0.161722;0.999991;0.214765;0.505492;0.0;0.0;
12.0;MC;1.0;0.0;1.6201;3.0;0.068811;0.0;0.0;0.060699;0.0;0.0;-0.353683;0.0;0.0;0.359558;0.0;0.0;0.015654;0.999991;0.28727;0.360205;0.0;0.0;
12.0;MC;2.0;0.0;6.478671;3.0;-0.113915;0.0;0.0;-0.017683;0.0;0.0;0.431863;0.0;0.0;-0.077384;0.0;0.0;-0.026009;0.999991;0.003112;-0.358364;0.0;0.0;
12.0;MC;3.0;0.0;3.73452;3.0;-9999999.0;-0.61449;1.0;-999999.0;-0.673757;1.0;-99999.0;0.587708;1.0;-99999.0;0.057216;1.0;-9999.0;-0.679267;1.0;-9999.0;0.167817;1.0;
12.0;MC;4.0;0.0;3.412755;3.0;-9999999.0;-0.488079;1.0;-999999.0;-0.531352;1.0;-99999.0;0.845214;1.0;-99999.0;-0.01713;1.0;-9999.0;-0.483834;1.0;-9999.0;0.088072;1.0;
12.0;MC;5.0;0.0;4.143734;3.0;-9999999.0;-0.5427;1.0;-999999.0;-0.569596;1.0;-99999.0;0.549836;1.0;-99999.0;-0.059372;1.0;-9999.0;-0.587875;1.0;-9999.0;0.068137;1.0;
12.0;MC;6.0;0.0;6.787767;3.0;-9999999.0;-0.540245;1.0;-999999.0;-0.580357;1.0;-99999.0;0.649518;1.0;-99999.0;-0.190214;1.0;-9999.0;-0.582692;1.0;-9999.0;-0.054284;1.0;
12.0;MC;1.0;1.0;10.246775;4.0;-9999999.0;-0.238111;1.0;-999999.0;-0.258535;1.0;-99999.0;0.081691;1.0;-99999.0;-0.134734;1.0;-9999.0;-0.238105;1.0;-9999.0;-0.127494;1.0;
12.0;MC;2.0;2.0;6.075944;4.0;-9999999.0;-0.073672;1.0;-999999.0;-0.107957;1.0;-99999.0;-0.070101;1.0;-99999.0;0.495448;1.0;-9999.0;0.1568;1.0;-9999.0;0.193582;1.0;
12.0;MC;3.0;3.0;9.26028;4.0;-9999999.0;-0.175958;1.0;-999999.0;-0.162921;1.0;-99999.0;0.079447;1.0;-99999.0;0.009573;1.0;-9999.0;-0.188981;1.0;-9999.0;-0.038982;1.0;
12.0;MC;1.0;1.0;3.887058;5.0;-9999999.0;0.651122;1.0;-999999.0;0.665622;1.0;-99999.0;-0.126696;1.0;-99999.0;-0.049332;1.0;-9999.0;0.748439;1.0;-9999.0;0.12395;1.0;
12.0;MC;2.0;2.0;2.793373;5.0;-9999999.0;0.706812;1.0;-999999.0;0.673644;1.0;-99999.0;-0.251711;1.0;-99999.0;0.003764;1.0;-9999.0;0.798919;1.0;-9999.0;0.212108;1.0;
12.0;MC;3.0;2.0;2.167486;5.0;-9999999.0;-0.136351;1.0;-999999.0;-0.135643;1.0;-99999.0;-0.384934;1.0;-99999.0;0.089561;1.0;-9999.0;-0.073984;1.0;-9999.0;0.060931;1.0;
12.0;MC;4.0;2.0;2.478837;5.0;-9999999.0;0.429996;1.0;-999999.0;0.347777;1.0;-99999.0;-0.395256;1.0;-99999.0;0.060565;1.0;-9999.0;0.373477;1.0;-9999.0;0.375842;1.0;
12.0;MC;5.0;3.0;9.211553;5.0;-9999999.0;0.720305;1.0;-999999.0;0.696743;1.0;-99999.0;-0.340462;1.0;-99999.0;-0.022703;1.0;-9999.0;0.687153;1.0;-9999.0;0.204209;1.0;
12.0;MC;1.0;1.0;19.156279;6.0;-9999999.0;0.486615;1.0;-999999.0;0.346787;1.0;-99999.0;-0.116065;1.0;-99999.0;0.235014;1.0;-9999.0;0.386535;1.0;-9999.0;0.835668;1.0;
12.0;MC;2.0;2.0;20.775589;6.0;-9999999.0;0.388865;1.0;-999999.0;0.248248;1.0;-99999.0;-0.17191;1.0;-99999.0;0.132748;1.0;-9999.0;0.259;1.0;-9999.0;0.812892;1.0;
12.0;MC;3.0;2.0;2.010821;6.0;-9999999.0;0.0;0.0;-999999.0;0.0;0.0;-99999.0;0.0;0.0;-99999.0;0.0;0.0;-9999.0;0.0;0.0;-9999.0;0.0;0.0;
12.0;MC;4.0;3.0;21.478634;6.0;-9999999.0;0.34671;1.0;-999999.0;0.232427;1.0;-99999.0;-0.068143;1.0;-99999.0;0.193408;1.0;-9999.0;0.244841;1.0;-9999.0;0.842763;1.0;
