User_ID;Group;TryCount;AmountRightGestures;TimeNeeded;Activ_Gesture_ID;Likeliehood_CP_Gesture_ID_1;Likeliehood_MC_Gesture_ID_1;Alignment_Gesture_ID_1;Likeliehood_CP_Gesture_ID_2;Likeliehood_MC_Gesture_ID_2;Alignment_Gesture_ID_2;Likeliehood_CP_Gesture_ID_3;Likeliehood_MC_Gesture_ID_3;Alignment_Gesture_ID_3;Likeliehood_CP_Gesture_ID_4;Likeliehood_MC_Gesture_ID_4;Alignment_Gesture_ID_4;Likeliehood_CP_Gesture_ID_5;Likeliehood_MC_Gesture_ID_5;Alignment_Gesture_ID_5;Likeliehood_CP_Gesture_ID_6;Likeliehood_MC_Gesture_ID_6;Alignment_Gesture_ID_6
20.0;MC;1.0;1.0;4.479095;1.0;0.880823;0.999999;0.995442;0.874887;0.0;0.0;-0.098047;0.0;0.0;-0.011071;0.0;0.0;0.873705;0.0;0.0;0.4429;0.0;0.0;
20.0;MC;2.0;2.0;3.828835;1.0;0.820783;0.999999;0.995233;0.818058;0.0;0.0;-0.040215;0.0;0.0;-0.023593;0.0;0.0;0.806963;0.0;0.0;0.447051;0.0;0.0;
20.0;MC;3.0;3.0;3.609306;1.0;0.771668;1.000001;0.994778;0.785708;0.0;0.0;0.038651;0.0;0.0;-0.007855;0.0;0.0;0.767915;0.0;0.0;0.416973;0.0;0.0;
20.0;MC;1.0;0.0;5.820718;2.0;0.625168;0.0;0.0;0.709232;0.0;0.0;0.087831;0.0;0.0;0.055649;0.0;0.0;0.670358;1.000001;0.025408;0.219397;0.0;0.0;
20.0;MC;2.0;0.0;5.440776;2.0;0.489754;0.0;0.0;0.575653;0.0;0.0;0.229239;0.0;0.0;-0.009656;0.0;0.0;0.549681;0.999999;0.036038;0.170995;0.0;0.0;
20.0;MC;3.0;0.0;8.946148;2.0;0.370422;0.0;0.0;0.321261;0.0;0.0;0.178771;0.0;0.0;-0.088341;0.0;0.0;0.281336;1.000007;0.175974;0.166257;0.0;0.0;
20.0;MC;4.0;0.0;3.563179;2.0;0.670409;0.0;0.0;0.761553;0.0;0.0;-0.015602;0.0;0.0;0.10129;0.0;0.0;0.721841;0.999999;0.020284;0.202582;0.0;0.0;
20.0;MC;5.0;1.0;3.808914;2.0;0.524131;0.0;0.0;0.616198;1.000005;0.9939;0.183676;0.0;0.0;0.023789;0.0;0.0;0.601618;0.0;0.0;0.13879;0.0;0.0;
20.0;MC;6.0;2.0;3.306063;2.0;0.397319;0.0;0.0;0.492783;0.999992;0.994528;0.256716;0.0;0.0;-0.026539;0.0;0.0;0.477578;0.0;0.0;0.096028;0.0;0.0;
20.0;MC;1.0;0.0;4.27758;3.0;-0.661958;0.0;0.0;-0.706723;0.0;0.0;0.676012;0.0;0.0;-0.024153;0.0;0.0;-0.615522;0.0;0.0;-0.093515;1.0;0.13617;
20.0;MC;2.0;1.0;7.942333;3.0;-0.4809;0.0;0.0;-0.518708;0.0;0.0;0.790203;1.0;0.9955;0.012021;0.0;0.0;-0.446582;0.0;0.0;0.048134;0.0;0.0;
20.0;MC;3.0;1.0;5.205161;3.0;-0.255355;0.0;0.0;-0.147069;0.0;0.0;0.116229;0.0;0.0;-0.205539;0.0;0.0;-0.327144;0.999999;0.037105;-0.48126;0.0;0.0;
20.0;MC;4.0;1.0;3.586841;3.0;-0.403243;0.0;0.0;-0.430164;0.0;0.0;0.129238;0.0;0.0;-0.15066;0.0;0.0;-0.405486;0.0;0.0;-0.031499;1.0;0.00275;
20.0;MC;5.0;1.0;4.188333;3.0;-0.143227;0.0;0.0;-0.139905;0.0;0.0;0.302437;0.0;0.0;0.304163;0.0;0.0;-0.139402;0.0;0.0;0.119409;0.999998;0.040644;
20.0;MC;6.0;1.0;62.082279;3.0;-0.044964;0.0;0.0;-0.029431;0.0;0.0;0.147698;0.999997;0.101238;-0.043676;0.0;0.0;-0.058355;0.0;0.0;-0.12786;0.0;0.0;
20.0;MC;1.0;0.0;4.658007;4.0;-0.1525;0.0;0.0;-0.030346;0.0;0.0;-0.023654;0.0;0.0;0.105396;0.0;0.0;-0.326664;0.0;0.0;-0.159754;0.999996;0.125138;
20.0;MC;2.0;0.0;11.740362;4.0;0.064095;0.0;0.0;0.057158;0.0;0.0;-0.050913;0.999999;0.002841;0.283454;0.0;0.0;-0.043618;0.0;0.0;0.226518;0.0;0.0;
20.0;MC;3.0;1.0;8.689829;4.0;-0.03516;0.0;0.0;-0.059343;0.0;0.0;0.00449;0.0;0.0;0.511403;1.000005;0.998069;0.164487;0.0;0.0;0.297504;0.0;0.0;
20.0;MC;4.0;2.0;13.079423;4.0;-0.181468;0.0;0.0;-0.12665;0.0;0.0;0.088529;0.0;0.0;0.022153;1.000001;0.997177;-0.151592;0.0;0.0;-0.19069;0.0;0.0;
20.0;MC;5.0;3.0;9.485169;4.0;-0.114046;0.0;0.0;-0.095544;0.0;0.0;0.24396;0.0;0.0;0.125079;0.999991;0.99682;-0.120202;0.0;0.0;0.04029;0.0;0.0;
20.0;MC;1.0;1.0;8.154319;5.0;0.786378;0.0;0.0;0.766892;0.0;0.0;-0.366773;0.0;0.0;0.094524;0.0;0.0;0.81842;1.0;0.997648;0.283537;0.0;0.0;
