User_ID;Group;TryCount;AmountRightGestures;TimeNeeded;Activ_Gesture_ID;Likeliehood_CP_Gesture_ID_1;Likeliehood_MC_Gesture_ID_1;Alignment_Gesture_ID_1;Likeliehood_CP_Gesture_ID_2;Likeliehood_MC_Gesture_ID_2;Alignment_Gesture_ID_2;Likeliehood_CP_Gesture_ID_3;Likeliehood_MC_Gesture_ID_3;Alignment_Gesture_ID_3;Likeliehood_CP_Gesture_ID_4;Likeliehood_MC_Gesture_ID_4;Alignment_Gesture_ID_4;Likeliehood_CP_Gesture_ID_5;Likeliehood_MC_Gesture_ID_5;Alignment_Gesture_ID_5;Likeliehood_CP_Gesture_ID_6;Likeliehood_MC_Gesture_ID_6;Alignment_Gesture_ID_6
18.0;MC;1.0;1.0;3.374858;1.0;0.686189;1.0;0.994982;0.73364;0.0;0.0;0.062788;0.0;0.0;-0.021298;0.0;0.0;0.690866;0.0;0.0;0.286228;0.0;0.0;
18.0;MC;2.0;2.0;3.339343;1.0;0.795474;0.999998;0.994618;0.823593;0.0;0.0;-0.060371;0.0;0.0;-0.018647;0.0;0.0;0.780687;0.0;0.0;0.333001;0.0;0.0;
18.0;MC;3.0;3.0;2.849887;1.0;0.661237;0.999996;0.994806;0.706297;0.0;0.0;0.034802;0.0;0.0;-0.005005;0.0;0.0;0.655423;0.0;0.0;0.225884;0.0;0.0;
18.0;MC;1.0;0.0;6.992229;2.0;-0.011716;0.0;0.0;-0.009698;0.0;0.0;-0.090286;0.0;0.0;0.008172;0.0;0.0;0.011968;1.0;0.026901;0.049037;0.0;0.0;
18.0;MC;2.0;0.0;9.505198;2.0;0.681695;0.0;0.0;0.666187;0.0;0.0;-0.380843;0.0;0.0;0.27763;0.0;0.0;0.65245;0.999999;0.188242;0.494855;0.0;0.0;
18.0;MC;3.0;0.0;9.025367;2.0;0.025425;0.0;0.0;0.162341;0.0;0.0;0.413657;0.0;0.0;-0.039777;0.0;0.0;0.130677;1.0;0.020462;-0.237788;0.0;0.0;
18.0;MC;4.0;1.0;3.508157;2.0;0.452193;0.0;0.0;0.532753;1.000001;0.993733;0.271616;0.0;0.0;-0.046466;0.0;0.0;0.49019;0.0;0.0;0.152067;0.0;0.0;
18.0;MC;5.0;2.0;3.365587;2.0;0.590753;0.0;0.0;0.665863;1.000002;0.993965;0.18609;0.0;0.0;0.003207;0.0;0.0;0.6176;0.0;0.0;0.213011;0.0;0.0;
18.0;MC;6.0;2.0;4.691438;2.0;-0.324147;0.0;0.0;-0.199816;0.0;0.0;0.268963;0.0;0.0;-0.380882;0.0;0.0;-0.285285;0.999991;0.133895;-0.508944;0.0;0.0;
18.0;MC;1.0;1.0;8.276145;3.0;-0.51897;0.0;0.0;-0.549057;0.0;0.0;0.554687;1.0;0.998429;0.149388;0.0;0.0;-0.52976;0.0;0.0;0.148379;0.0;0.0;
18.0;MC;2.0;1.0;4.446523;3.0;-0.402526;0.0;0.0;-0.276456;0.0;0.0;0.087934;0.0;0.0;-0.127459;0.0;0.0;-0.497812;1.0;0.040551;-0.505456;0.0;0.0;
18.0;MC;3.0;2.0;5.421492;3.0;-0.486474;0.0;0.0;-0.494771;0.0;0.0;0.471776;0.999995;0.998069;0.10482;0.0;0.0;-0.492461;0.0;0.0;0.085549;0.0;0.0;
18.0;MC;4.0;2.0;3.772228;3.0;-0.213842;0.0;0.0;-0.099485;0.0;0.0;0.232009;0.0;0.0;-0.19222;0.0;0.0;-0.312285;0.999991;0.042899;-0.258219;0.0;0.0;
18.0;MC;5.0;3.0;4.421757;3.0;-0.4207;0.0;0.0;-0.436747;0.0;0.0;0.434594;0.999999;0.997905;0.286993;0.0;0.0;-0.450145;0.0;0.0;0.073599;0.0;0.0;
18.0;MC;1.0;1.0;48.23019;4.0;0.182702;0.0;0.0;0.269674;0.0;0.0;-0.124774;0.0;0.0;0.027165;0.999991;0.994504;0.363956;0.0;0.0;-0.30152;0.0;0.0;
18.0;MC;2.0;2.0;5.206502;4.0;0.057074;0.0;0.0;0.049465;0.0;0.0;-0.043173;0.0;0.0;0.562263;1.0;0.996862;0.290586;0.0;0.0;0.199518;0.0;0.0;
18.0;MC;3.0;3.0;7.017331;4.0;-0.034149;0.0;0.0;-0.075994;0.0;0.0;0.059374;0.0;0.0;-0.186518;1.000001;0.997885;-0.088406;0.0;0.0;0.069009;0.0;0.0;
18.0;MC;1.0;1.0;11.4505;5.0;-0.013555;0.0;0.0;0.010528;0.0;0.0;-0.326959;0.0;0.0;-0.135315;0.0;0.0;-0.084061;0.999999;0.996703;-0.210326;0.0;0.0;
18.0;MC;2.0;2.0;7.651878;5.0;0.651525;0.0;0.0;0.639655;0.0;0.0;-0.309349;0.0;0.0;-0.066308;0.0;0.0;0.583596;1.000002;0.981398;0.232069;0.0;0.0;
18.0;MC;3.0;3.0;5.583951;5.0;0.840473;0.0;0.0;0.818331;0.0;0.0;-0.264208;0.0;0.0;0.048861;0.0;0.0;0.918987;1.0;0.99697;0.296398;0.0;0.0;
18.0;MC;1.0;1.0;31.755394;6.0;0.351996;0.0;0.0;0.291447;0.0;0.0;-0.04992;0.0;0.0;0.216275;0.0;0.0;0.24438;0.0;0.0;0.40614;1.0;0.989257;
18.0;MC;2.0;2.0;13.415236;6.0;0.097569;0.0;0.0;0.007543;0.0;0.0;-0.086629;0.0;0.0;-0.011708;0.0;0.0;-0.008735;0.0;0.0;0.537196;1.000001;0.996263;
18.0;MC;3.0;3.0;11.981223;6.0;0.55701;0.0;0.0;0.429131;0.0;0.0;-0.077865;0.0;0.0;0.338299;0.0;0.0;0.479671;0.0;0.0;0.858485;0.999999;0.989844;
