User_ID;Group;TryCount;AmountRightGestures;TimeNeeded;Activ_Gesture_ID;Likeliehood_CP_Gesture_ID_1;Likeliehood_MC_Gesture_ID_1;Alignment_Gesture_ID_1;Likeliehood_CP_Gesture_ID_2;Likeliehood_MC_Gesture_ID_2;Alignment_Gesture_ID_2;Likeliehood_CP_Gesture_ID_3;Likeliehood_MC_Gesture_ID_3;Alignment_Gesture_ID_3;Likeliehood_CP_Gesture_ID_4;Likeliehood_MC_Gesture_ID_4;Alignment_Gesture_ID_4;Likeliehood_CP_Gesture_ID_5;Likeliehood_MC_Gesture_ID_5;Alignment_Gesture_ID_5;Likeliehood_CP_Gesture_ID_6;Likeliehood_MC_Gesture_ID_6;Alignment_Gesture_ID_6
14.0;MC;1.0;1.0;2.859158;1.0;0.879922;1.0;0.993695;0.831476;0.0;0.0;-0.078408;0.0;0.0;-0.027879;0.0;0.0;0.82465;0.0;0.0;0.509837;0.0;0.0;
14.0;MC;2.0;2.0;2.234681;1.0;0.715337;1.0;0.993369;0.723942;0.0;0.0;0.017838;0.0;0.0;-0.042361;0.0;0.0;0.694369;0.0;0.0;0.341223;0.0;0.0;
14.0;MC;3.0;3.0;2.345521;1.0;0.918846;1.0;0.992517;0.86863;0.0;0.0;-0.108793;0.0;0.0;-0.011788;0.0;0.0;0.859666;0.0;0.0;0.496284;0.0;0.0;
14.0;MC;1.0;0.0;3.462713;2.0;0.866114;0.0;0.0;0.874009;0.0;0.0;-0.043467;0.0;0.0;0.036219;0.0;0.0;0.817383;1.0;0.034231;0.44484;0.0;0.0;
14.0;MC;2.0;0.0;4.042575;2.0;0.799216;0.0;0.0;0.871226;0.0;0.0;-0.069047;0.0;0.0;0.104927;0.0;0.0;0.819999;1.000001;0.023876;0.284989;0.0;0.0;
14.0;MC;3.0;0.0;2.590374;2.0;0.084739;0.0;0.0;0.009051;0.0;0.0;-0.47925;0.0;0.0;0.195793;0.0;0.0;-0.027738;0.999999;0.182965;0.344842;0.0;0.0;
14.0;MC;4.0;0.0;4.177717;2.0;0.79243;0.0;0.0;0.834817;0.0;0.0;-0.102868;0.0;0.0;0.098421;0.0;0.0;0.809201;1.0;0.030602;0.346208;0.0;0.0;
14.0;MC;5.0;0.0;1.9662;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.000002;0.140278;0.0;0.0;0.0;
14.0;MC;6.0;0.0;2.524628;2.0;0.161067;0.910454;0.907923;0.244431;0.089543;0.088923;0.369148;0.0;0.0;-0.085635;0.0;0.0;0.236483;0.0;0.0;-0.018048;0.0;0.0;
14.0;MC;1.0;0.0;1.546115;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.999999;0.060851;
