User_ID;Group;TryCount;AmountRightGestures;TimeNeeded;Activ_Gesture_ID;Likeliehood_CP_Gesture_ID_1;Likeliehood_MC_Gesture_ID_1;Alignment_Gesture_ID_1;Likeliehood_CP_Gesture_ID_2;Likeliehood_MC_Gesture_ID_2;Alignment_Gesture_ID_2;Likeliehood_CP_Gesture_ID_3;Likeliehood_MC_Gesture_ID_3;Alignment_Gesture_ID_3;Likeliehood_CP_Gesture_ID_4;Likeliehood_MC_Gesture_ID_4;Alignment_Gesture_ID_4;Likeliehood_CP_Gesture_ID_5;Likeliehood_MC_Gesture_ID_5;Alignment_Gesture_ID_5;Likeliehood_CP_Gesture_ID_6;Likeliehood_MC_Gesture_ID_6;Alignment_Gesture_ID_6
10.0;CP;2.0;1.0;4.066103;4.0;0.108177;0.0;0.0;0.176054;0.0;0.0;-0.179012;0.0;0.0;0.870497;1.0;0.60679;0.207093;0.0;0.0;0.390684;0.0;0.0;
10.0;CP;3.0;2.0;3.473994;4.0;0.073599;0.0;0.0;0.141671;0.0;0.0;-0.238421;0.0;0.0;0.853918;1.000001;0.383588;0.206282;0.0;0.0;0.356204;0.0;0.0;
10.0;CP;4.0;3.0;3.887532;4.0;0.005159;0.0;0.0;0.083454;0.0;0.0;-0.22871;0.0;0.0;0.86803;1.0;0.522183;0.141837;0.0;0.0;0.279499;0.0;0.0;
10.0;CP;1.0;0.0;2.815072;5.0;0.666474;0.0;0.0;0.596187;0.0;0.0;-0.413171;0.0;0.0;0.057581;0.0;0.0;0.776209;0.999991;0.433833;0.271732;0.0;0.0;
10.0;CP;2.0;0.0;2.759228;5.0;0.6837;0.0;0.0;0.610825;0.0;0.0;-0.466815;0.0;0.0;0.124102;0.0;0.0;0.751559;0.999995;0.503763;0.370115;0.0;0.0;
10.0;CP;3.0;1.0;2.73652;5.0;0.757643;0.0;0.0;0.704129;0.0;0.0;-0.458125;0.0;0.0;0.142355;0.0;0.0;0.821395;0.999991;0.521005;0.372623;0.0;0.0;
10.0;CP;4.0;2.0;2.312468;5.0;0.761809;0.0;0.0;0.696989;0.0;0.0;-0.459131;0.0;0.0;0.123063;0.0;0.0;0.802098;1.0;0.161659;0.390667;0.0;0.0;
10.0;CP;5.0;2.0;2.044333;5.0;0.740454;0.0;0.0;0.668336;0.0;0.0;-0.452407;0.0;0.0;0.140451;0.0;0.0;0.79443;1.000003;0.166649;0.415827;0.0;0.0;
10.0;CP;6.0;3.0;2.357255;5.0;0.758909;0.0;0.0;0.704538;0.0;0.0;-0.460428;0.0;0.0;0.128132;0.0;0.0;0.809935;0.999991;0.547196;0.356924;0.0;0.0;
10.0;CP;1.0;1.0;4.512979;6.0;0.479473;0.0;0.0;0.354044;0.0;0.0;0.097969;0.0;0.0;0.226231;0.0;0.0;0.345694;0.0;0.0;0.921829;1.0;0.011501;
10.0;CP;2.0;2.0;4.457051;6.0;0.480001;0.0;0.0;0.357551;0.0;0.0;-0.065196;0.0;0.0;0.336295;0.0;0.0;0.376558;0.0;0.0;0.929109;0.999991;0.010768;
10.0;CP;3.0;3.0;4.166564;6.0;0.492585;0.0;0.0;0.369425;0.0;0.0;-0.045587;0.0;0.0;0.295039;0.0;0.0;0.372435;0.0;0.0;0.91781;1.000001;0.01141;
