User_ID;Group;TryCount;AmountRightGestures;TimeNeeded;Activ_Gesture_ID;Likeliehood_CP_Gesture_ID_1;Likeliehood_MC_Gesture_ID_1;Alignment_Gesture_ID_1;Likeliehood_CP_Gesture_ID_2;Likeliehood_MC_Gesture_ID_2;Alignment_Gesture_ID_2;Likeliehood_CP_Gesture_ID_3;Likeliehood_MC_Gesture_ID_3;Alignment_Gesture_ID_3;Likeliehood_CP_Gesture_ID_4;Likeliehood_MC_Gesture_ID_4;Alignment_Gesture_ID_4;Likeliehood_CP_Gesture_ID_5;Likeliehood_MC_Gesture_ID_5;Alignment_Gesture_ID_5;Likeliehood_CP_Gesture_ID_6;Likeliehood_MC_Gesture_ID_6;Alignment_Gesture_ID_6
9.0;MC;1.0;1.0;5.707901;1.0;0.700772;1.000002;0.995412;0.722304;0.0;0.0;0.013105;0.0;0.0;-0.015051;0.0;0.0;0.710195;0.0;0.0;0.353006;0.0;0.0;
9.0;MC;2.0;2.0;6.322587;1.0;0.912184;0.999999;0.994202;0.886105;0.0;0.0;-0.145319;0.0;0.0;-0.032055;0.0;0.0;0.886194;0.0;0.0;0.451743;0.0;0.0;
9.0;MC;3.0;2.0;1.675986;1.0;-0.449083;0.0;0.0;-0.431196;0.0;0.0;-0.353345;0.0;0.0;0.117954;0.0;0.0;-0.333468;0.999992;0.187066;-0.262992;0.0;0.0;
9.0;MC;4.0;2.0;1.552638;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.999991;0.200208;0.0;0.0;0.0;
9.0;MC;5.0;2.0;1.172903;1.0;-0.402841;0.0;0.0;-0.342626;0.0;0.0;-0.363316;0.0;0.0;0.047049;0.0;0.0;-0.250515;1.0;0.149783;-0.373919;0.0;0.0;
9.0;MC;6.0;2.0;1.530365;1.0;-0.490163;0.0;0.0;-0.472962;0.0;0.0;-0.279895;0.0;0.0;0.13295;0.0;0.0;-0.388913;1.0;0.202349;-0.262985;0.0;0.0;
9.0;MC;1.0;0.0;1.820744;2.0;-0.001392;0.0;0.0;-0.048312;0.0;0.0;-0.469596;0.0;0.0;0.175594;0.0;0.0;-0.07263;1.000001;0.182666;0.304818;0.0;0.0;
9.0;MC;2.0;0.0;1.250886;2.0;-0.04551;0.0;0.0;-0.100501;0.0;0.0;-0.477329;0.0;0.0;0.21966;0.0;0.0;-0.138728;1.0;0.177031;0.220827;0.0;0.0;
9.0;MC;3.0;0.0;4.63567;2.0;0.950784;0.0;0.0;0.983452;0.0;0.0;-0.279329;0.0;0.0;0.090875;0.0;0.0;0.90382;0.999999;0.04091;0.392463;0.0;0.0;
9.0;MC;4.0;1.0;5.283891;2.0;0.689417;0.0;0.0;0.744219;1.0;0.992703;0.102951;0.0;0.0;-0.018932;0.0;0.0;0.701499;0.0;0.0;0.271087;0.0;0.0;
