User_ID;Group;TryCount;AmountRightGestures;TimeNeeded;Activ_Gesture_ID;Likeliehood_CP_Gesture_ID_1;Likeliehood_MC_Gesture_ID_1;Alignment_Gesture_ID_1;Likeliehood_CP_Gesture_ID_2;Likeliehood_MC_Gesture_ID_2;Alignment_Gesture_ID_2;Likeliehood_CP_Gesture_ID_3;Likeliehood_MC_Gesture_ID_3;Alignment_Gesture_ID_3;Likeliehood_CP_Gesture_ID_4;Likeliehood_MC_Gesture_ID_4;Alignment_Gesture_ID_4;Likeliehood_CP_Gesture_ID_5;Likeliehood_MC_Gesture_ID_5;Alignment_Gesture_ID_5;Likeliehood_CP_Gesture_ID_6;Likeliehood_MC_Gesture_ID_6;Alignment_Gesture_ID_6
19.0;MC;1.0;1.0;3.486562;1.0;0.7906;0.999997;0.99547;0.7893;0.0;0.0;-0.062511;0.0;0.0;-0.001809;0.0;0.0;0.79026;0.0;0.0;0.409307;0.0;0.0;
19.0;MC;2.0;1.0;4.000863;1.0;0.786519;0.0;0.0;0.796692;0.0;0.0;-0.053662;0.0;0.0;-0.008115;0.0;0.0;0.776776;0.0;0.0;0.42117;1.000002;0.051164;
19.0;MC;3.0;1.0;4.021349;1.0;0.790666;0.0;0.0;0.808632;0.0;0.0;-0.043776;0.0;0.0;0.005688;0.0;0.0;0.784897;0.0;0.0;0.417256;1.000003;0.042438;
19.0;MC;4.0;1.0;4.033221;1.0;0.791246;0.0;0.0;0.802297;0.0;0.0;-0.003341;0.0;0.0;-0.025713;0.0;0.0;0.777073;1.0;0.03672;0.413669;0.0;0.0;
19.0;MC;5.0;1.0;4.379158;1.0;0.86235;0.0;0.0;0.855571;0.0;0.0;-0.077485;0.0;0.0;0.006687;0.0;0.0;0.817797;0.0;0.0;0.492132;0.999999;0.028163;
19.0;MC;6.0;2.0;4.346207;1.0;0.710954;0.999993;0.995251;0.724004;0.0;0.0;0.065808;0.0;0.0;-0.024794;0.0;0.0;0.705777;0.0;0.0;0.427271;0.0;0.0;
19.0;MC;1.0;0.0;4.959822;2.0;-9999999.0;0.743646;1.0;-999999.0;0.822591;1.0;-99999.0;-0.032925;1.0;-99999.0;0.126907;1.0;-9999.0;0.766159;1.0;-9999.0;0.31208;1.0;
19.0;MC;2.0;0.0;4.657637;2.0;-9999999.0;0.844858;1.0;-999999.0;0.911973;1.0;-99999.0;-0.105892;1.0;-99999.0;0.118114;1.0;-9999.0;0.852444;1.0;-9999.0;0.344261;1.0;
19.0;MC;3.0;1.0;3.474869;2.0;-9999999.0;0.659211;1.0;-999999.0;0.72755;1.0;-99999.0;0.115959;1.0;-99999.0;0.030559;1.0;-9999.0;0.658677;1.0;-9999.0;0.332385;1.0;
19.0;MC;4.0;1.0;4.155533;2.0;-9999999.0;0.894399;1.0;-999999.0;0.948719;1.0;-99999.0;-0.17665;1.0;-99999.0;0.113048;1.0;-9999.0;0.872787;1.0;-9999.0;0.395662;1.0;
