User_ID;Group;TryCount;AmountRightGestures;TimeNeeded;Activ_Gesture_ID;Likeliehood_CP_Gesture_ID_1;Likeliehood_MC_Gesture_ID_1;Alignment_Gesture_ID_1;Likeliehood_CP_Gesture_ID_2;Likeliehood_MC_Gesture_ID_2;Alignment_Gesture_ID_2;Likeliehood_CP_Gesture_ID_3;Likeliehood_MC_Gesture_ID_3;Alignment_Gesture_ID_3;Likeliehood_CP_Gesture_ID_4;Likeliehood_MC_Gesture_ID_4;Alignment_Gesture_ID_4;Likeliehood_CP_Gesture_ID_5;Likeliehood_MC_Gesture_ID_5;Alignment_Gesture_ID_5;Likeliehood_CP_Gesture_ID_6;Likeliehood_MC_Gesture_ID_6;Alignment_Gesture_ID_6
13.0;MC;1.0;1.0;2.591488;1.0;0.591274;1.000002;0.993908;0.654986;0.0;0.0;0.05675;0.0;0.0;-0.026322;0.0;0.0;0.623334;0.0;0.0;0.221309;0.0;0.0;
13.0;MC;2.0;1.0;2.569248;1.0;0.90142;0.0;0.0;0.897837;0.0;0.0;-0.145093;0.0;0.0;-0.016951;0.0;0.0;0.872019;1.0;0.02302;0.412432;0.0;0.0;
13.0;MC;3.0;1.0;2.435133;1.0;0.965446;0.0;0.0;0.935617;0.0;0.0;-0.342394;0.0;0.0;0.001291;0.0;0.0;0.873514;1.0;0.017649;0.503878;0.0;0.0;
13.0;MC;4.0;1.0;6.478468;1.0;0.002802;0.999991;0.351473;0.047546;0.0;0.0;-0.273152;0.0;0.0;0.125683;0.0;0.0;-0.041108;0.0;0.0;0.17972;0.0;0.0;
13.0;MC;5.0;2.0;3.038063;1.0;0.643497;1.0;0.995228;0.68134;0.0;0.0;0.055022;0.0;0.0;-0.039575;0.0;0.0;0.657773;0.0;0.0;0.317518;0.0;0.0;
13.0;MC;6.0;2.0;3.171594;1.0;0.831717;0.0;0.0;0.848114;0.0;0.0;-0.153926;0.0;0.0;0.010635;0.0;0.0;0.84589;0.999995;0.176502;0.357715;0.0;0.0;
13.0;MC;1.0;0.0;2.937453;2.0;0.796086;0.0;0.0;0.887761;0.0;0.0;-0.154292;0.0;0.0;0.096607;0.0;0.0;0.841407;1.000003;0.028931;0.217804;0.0;0.0;
13.0;MC;2.0;0.0;3.372868;2.0;0.808206;0.0;0.0;0.901041;0.0;0.0;-0.151475;0.0;0.0;0.119163;0.0;0.0;0.835418;1.0;0.034438;0.241461;0.0;0.0;
13.0;MC;3.0;0.0;3.071338;2.0;0.81667;0.0;0.0;0.91093;0.0;0.0;-0.156752;0.0;0.0;0.079276;0.0;0.0;0.849047;1.0;0.037401;0.206176;0.0;0.0;
13.0;MC;4.0;0.0;2.822589;2.0;0.84988;0.0;0.0;0.934947;0.0;0.0;-0.246091;0.0;0.0;0.108936;0.0;0.0;0.868173;1.0;0.005289;0.244707;0.0;0.0;
13.0;MC;5.0;0.0;2.4123;2.0;0.911501;0.0;0.0;0.974676;0.0;0.0;-0.254038;0.0;0.0;0.121894;0.0;0.0;0.906509;1.000001;0.021641;0.333072;0.0;0.0;
13.0;MC;6.0;0.0;2.83504;2.0;0.923378;0.0;0.0;0.98555;0.0;0.0;-0.326244;0.0;0.0;0.128554;0.0;0.0;0.906919;1.0;0.007139;0.30349;0.0;0.0;
13.0;MC;1.0;1.0;6.389356;3.0;-0.408753;0.0;0.0;-0.428398;0.0;0.0;0.920621;1.0;0.996884;-0.091134;0.0;0.0;-0.429491;0.0;0.0;-0.030973;0.0;0.0;
13.0;MC;2.0;2.0;6.746414;3.0;-0.375082;0.0;0.0;-0.381148;0.0;0.0;0.941635;1.0;0.996743;-0.112415;0.0;0.0;-0.385929;0.0;0.0;-0.069096;0.0;0.0;
13.0;MC;3.0;3.0;6.902176;3.0;-0.38405;0.0;0.0;-0.407538;0.0;0.0;0.931638;1.0;0.996722;-0.107195;0.0;0.0;-0.372242;0.0;0.0;-0.033698;0.0;0.0;
13.0;MC;1.0;1.0;5.676928;4.0;-0.004235;0.0;0.0;0.106923;0.0;0.0;-0.092783;0.0;0.0;0.929857;0.999999;0.995318;0.108621;0.0;0.0;0.177195;0.0;0.0;
13.0;MC;2.0;1.0;4.734461;4.0;0.032388;0.0;0.0;0.103008;0.0;0.0;-0.220404;0.0;0.0;0.895246;0.999999;0.871725;0.159705;0.0;0.0;0.234356;0.0;0.0;
13.0;MC;3.0;2.0;4.870688;4.0;-0.057997;0.0;0.0;0.051337;0.0;0.0;-0.008832;0.0;0.0;0.949695;0.999999;0.982944;0.028278;0.0;0.0;0.145636;0.0;0.0;
13.0;MC;4.0;3.0;4.243608;4.0;0.062265;0.0;0.0;0.170405;0.0;0.0;-0.053691;0.0;0.0;0.908778;1.0;0.994881;0.201846;0.0;0.0;0.17647;0.0;0.0;
13.0;MC;1.0;0.0;3.127505;5.0;0.911205;0.0;0.0;0.898997;0.0;0.0;-0.179625;0.0;0.0;0.072362;0.0;0.0;0.961253;1.000001;0.019101;0.421685;0.0;0.0;
13.0;MC;2.0;1.0;8.623351;5.0;0.710772;0.0;0.0;0.758451;0.0;0.0;-0.315206;0.0;0.0;0.173951;0.0;0.0;0.802362;1.0;0.998039;-0.006453;0.0;0.0;
13.0;MC;3.0;2.0;5.339132;5.0;0.902643;0.0;0.0;0.900494;0.0;0.0;-0.291979;0.0;0.0;0.100212;0.0;0.0;0.987146;1.000001;0.997054;0.33148;0.0;0.0;
13.0;MC;4.0;3.0;8.221077;5.0;0.824337;0.0;0.0;0.849571;0.0;0.0;-0.19969;0.0;0.0;0.024916;0.0;0.0;0.926112;1.0;0.997514;0.21413;0.0;0.0;
13.0;MC;1.0;0.0;43.294182;6.0;0.143242;0.0;0.0;0.125714;0.0;0.0;-0.339926;0.0;0.0;-0.375628;0.0;0.0;0.093972;0.0;0.0;-0.025633;0.999999;0.589453;
13.0;MC;2.0;1.0;15.101848;6.0;0.321603;0.0;0.0;0.299908;0.0;0.0;-0.04626;0.0;0.0;0.50799;0.0;0.0;0.305864;0.0;0.0;0.719061;0.999991;0.999275;
13.0;MC;3.0;2.0;15.493212;6.0;0.314613;0.0;0.0;0.324525;0.0;0.0;-0.004868;0.0;0.0;0.582731;0.0;0.0;0.347555;0.0;0.0;0.619558;0.999991;0.996433;
13.0;MC;4.0;3.0;17.670778;6.0;0.179094;0.0;0.0;0.104687;0.0;0.0;-0.245279;0.0;0.0;0.170916;0.0;0.0;0.189825;0.0;0.0;0.591395;0.999991;0.999331;
