User_ID;Group;TryCount;AmountRightGestures;TimeNeeded;Activ_Gesture_ID;Likeliehood_CP_Gesture_ID_1;Likeliehood_MC_Gesture_ID_1;Alignment_Gesture_ID_1;Likeliehood_CP_Gesture_ID_2;Likeliehood_MC_Gesture_ID_2;Alignment_Gesture_ID_2;Likeliehood_CP_Gesture_ID_3;Likeliehood_MC_Gesture_ID_3;Alignment_Gesture_ID_3;Likeliehood_CP_Gesture_ID_4;Likeliehood_MC_Gesture_ID_4;Alignment_Gesture_ID_4;Likeliehood_CP_Gesture_ID_5;Likeliehood_MC_Gesture_ID_5;Alignment_Gesture_ID_5;Likeliehood_CP_Gesture_ID_6;Likeliehood_MC_Gesture_ID_6;Alignment_Gesture_ID_6
5.0;CP;1.0;0.0;2.859743;1.0;0.76213;1.0;0.99515;0.725655;0.0;0.0;-0.166186;0.0;0.0;-0.030369;0.0;0.0;0.761397;0.0;0.0;0.349247;0.0;0.0;
5.0;CP;2.0;0.0;3.149872;1.0;0.797314;1.000002;0.994946;0.773972;0.0;0.0;-0.154814;0.0;0.0;0.010359;0.0;0.0;0.775185;0.0;0.0;0.412766;0.0;0.0;
5.0;CP;3.0;1.0;3.261761;1.0;0.947464;1.0;0.994543;0.90878;0.0;0.0;-0.266484;0.0;0.0;0.006853;0.0;0.0;0.912607;0.0;0.0;0.445077;0.0;0.0;
5.0;CP;4.0;2.0;4.009892;1.0;0.920533;1.0;0.994686;0.864911;0.0;0.0;-0.320072;0.0;0.0;0.017561;0.0;0.0;0.894645;0.0;0.0;0.437006;0.0;0.0;
5.0;CP;5.0;3.0;3.652759;1.0;0.880185;1.0;0.994513;0.840523;0.0;0.0;-0.24223;0.0;0.0;-0.009926;0.0;0.0;0.849913;0.0;0.0;0.437944;0.0;0.0;
5.0;CP;1.0;1.0;3.284211;2.0;0.917529;0.0;0.0;0.935472;0.0;0.0;-0.397609;0.0;0.0;0.118425;0.0;0.0;0.867004;0.999999;0.125496;0.424945;0.0;0.0;
5.0;CP;2.0;2.0;2.94895;2.0;0.880887;0.0;0.0;0.916143;0.0;0.0;-0.336983;0.0;0.0;0.129782;0.0;0.0;0.855803;1.0;0.093587;0.379703;0.0;0.0;
5.0;CP;3.0;3.0;2.826037;2.0;0.900447;0.0;0.0;0.923539;0.0;0.0;-0.366486;0.0;0.0;0.116322;0.0;0.0;0.868701;1.0;0.083709;0.387911;0.0;0.0;
5.0;CP;1.0;1.0;8.958404;3.0;-0.32844;0.0;0.0;-0.329954;0.0;0.0;0.881786;0.0;0.0;-0.10896;0.0;0.0;-0.353857;1.0;0.18108;0.019875;0.0;0.0;
5.0;CP;2.0;1.0;8.444795;3.0;-0.490847;1.0;0.577259;-0.50726;0.0;0.0;0.651161;0.0;0.0;-0.081389;0.0;0.0;-0.551643;0.0;0.0;0.077788;0.0;0.0;
5.0;CP;3.0;2.0;7.930502;3.0;-0.455981;1.0;0.581144;-0.446488;0.0;0.0;0.882068;0.0;0.0;-0.11236;0.0;0.0;-0.459748;0.0;0.0;-0.07914;0.0;0.0;
5.0;CP;4.0;3.0;7.584811;3.0;-0.365761;1.0;0.582537;-0.374886;0.0;0.0;0.895024;0.0;0.0;-0.057607;0.0;0.0;-0.35372;0.0;0.0;-0.035416;0.0;0.0;
5.0;CP;1.0;1.0;6.378199;4.0;-0.011825;0.0;0.0;0.076502;0.0;0.0;-0.282853;0.0;0.0;0.865139;1.0;0.003867;0.108174;0.0;0.0;0.095697;0.0;0.0;
5.0;CP;2.0;1.0;5.495419;4.0;0.143931;0.0;0.0;0.209785;0.0;0.0;-0.257582;0.0;0.0;0.79755;1.000001;0.597612;0.302731;0.0;0.0;0.220297;0.0;0.0;
5.0;CP;3.0;2.0;5.39549;4.0;0.104957;0.0;0.0;0.174164;0.0;0.0;-0.271354;0.0;0.0;0.891192;0.999999;0.004424;0.218635;0.0;0.0;0.208467;0.0;0.0;
5.0;CP;4.0;3.0;5.138431;4.0;0.239496;0.0;0.0;0.282638;0.0;0.0;-0.163047;0.0;0.0;0.84262;1.0;0.003797;0.357033;0.0;0.0;0.404289;0.0;0.0;
