User_ID;Group;TryCount;AmountRightGestures;TimeNeeded;Activ_Gesture_ID;Likeliehood_CP_Gesture_ID_1;Likeliehood_MC_Gesture_ID_1;Alignment_Gesture_ID_1;Likeliehood_CP_Gesture_ID_2;Likeliehood_MC_Gesture_ID_2;Alignment_Gesture_ID_2;Likeliehood_CP_Gesture_ID_3;Likeliehood_MC_Gesture_ID_3;Alignment_Gesture_ID_3;Likeliehood_CP_Gesture_ID_4;Likeliehood_MC_Gesture_ID_4;Alignment_Gesture_ID_4;Likeliehood_CP_Gesture_ID_5;Likeliehood_MC_Gesture_ID_5;Alignment_Gesture_ID_5;Likeliehood_CP_Gesture_ID_6;Likeliehood_MC_Gesture_ID_6;Alignment_Gesture_ID_6
1.0;CP;4.0;2.0;6.144289;4.0;0.072213;0.0;0.0;0.126792;0.0;0.0;0.061122;0.0;0.0;0.743612;0.0;0.0;-0.05332;0.0;0.0;0.297938;1.0;0.024202;
1.0;CP;5.0;3.0;5.719834;4.0;0.076314;0.0;0.0;0.155409;0.0;0.0;-0.077018;0.0;0.0;0.959864;1.0;0.033552;0.119118;0.0;0.0;0.322504;0.0;0.0;
1.0;CP;1.0;0.0;3.875674;5.0;0.668252;0.0;0.0;0.711165;1.0;0.991998;-0.055905;0.0;0.0;0.211504;0.0;0.0;0.774242;0.0;0.0;0.319776;0.0;0.0;
1.0;CP;2.0;1.0;4.546647;5.0;0.852508;0.0;0.0;0.891484;1.000001;0.01262;-0.219217;0.0;0.0;0.232193;0.0;0.0;0.93802;0.0;0.0;0.38678;0.0;0.0;
1.0;CP;3.0;1.0;3.496051;5.0;0.726691;0.0;0.0;0.799313;1.000003;0.993004;-0.047996;0.0;0.0;0.272388;0.0;0.0;0.798309;0.0;0.0;0.423224;0.0;0.0;
1.0;CP;4.0;1.0;1.720694;5.0;0.073845;0.0;0.0;-0.001959;0.0;0.0;0.255601;0.0;0.0;0.223584;0.0;0.0;0.084265;0.0;0.0;0.387699;0.999999;0.284955;
1.0;CP;5.0;1.0;4.635572;5.0;0.706704;0.0;0.0;0.775721;0.0;0.0;-0.034771;0.0;0.0;0.261558;0.0;0.0;0.7572;1.000001;0.002609;0.409483;0.0;0.0;
1.0;CP;6.0;1.0;4.21118;5.0;0.39352;0.0;0.0;0.517352;0.0;0.0;0.144964;0.0;0.0;0.279917;1.0;0.433889;0.455014;0.0;0.0;0.280298;0.0;0.0;
1.0;CP;1.0;0.0;7.282643;6.0;0.137293;1.000001;0.893166;0.197803;0.0;0.0;0.367925;0.0;0.0;-0.033187;0.0;0.0;0.000842;0.0;0.0;0.240619;0.0;0.0;
1.0;CP;2.0;1.0;8.175082;6.0;0.386916;0.0;0.0;0.329805;0.0;0.0;0.154754;0.0;0.0;0.199307;0.0;0.0;0.25917;0.0;0.0;0.882644;1.0;0.006443;
1.0;CP;3.0;2.0;8.366463;6.0;0.329238;0.0;0.0;0.296985;0.0;0.0;0.192227;0.0;0.0;0.193336;0.0;0.0;0.17983;0.0;0.0;0.822559;0.999999;0.012564;
1.0;CP;4.0;2.0;8.588991;6.0;0.263026;0.0;0.0;0.251371;0.0;0.0;0.196971;0.0;0.0;0.141452;0.0;0.0;0.120493;0.0;0.0;0.738148;1.0;0.035838;
1.0;CP;5.0;2.0;2.111211;6.0;-0.050924;0.0;0.0;-0.19995;0.0;0.0;0.428763;0.0;0.0;-0.114642;0.0;0.0;-0.131165;0.999991;0.838482;0.252859;0.0;0.0;
1.0;CP;6.0;2.0;8.633668;6.0;0.310437;0.0;0.0;0.30725;0.0;0.0;0.232102;0.0;0.0;0.034179;0.0;0.0;0.133916;0.0;0.0;0.647156;1.0;0.041109;
